producer,producerStageOrder,consumer,consumerStageOrder,producerStorageType,producerTasksPerNode,consumerStorageType,consumerTasksPerNode,SPM,producerSPM,consumerSPM
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,ssd-ssd,12,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,ssd-ssd,5,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,30,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,ssd-ssd,11,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,tmpfs-tmpfs,5,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,5,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,60,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,tmpfs-tmpfs,3,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,10,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,15,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,24,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,1,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs-tmpfs,2,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,23,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs-tmpfs,3,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,tmpfs-tmpfs,12,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,20,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,8,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,2,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs-tmpfs,5,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs-ssd,8,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs-ssd,11,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs-ssd,5,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs-tmpfs,12,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,ssd-ssd,8,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,3,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs-tmpfs,8,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,ssd-ssd,3,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs-ssd,2,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,4,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,22,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,ssd-ssd,2,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs-ssd,3,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs,150,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs-ssd,12,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,tmpfs-tmpfs,11,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,beegfs-tmpfs,11,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,tmpfs-tmpfs,2,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-mutation_overlap,2.5,mutation_overlap,3.0,tmpfs-tmpfs,8,beegfs,5,0.4577336947358697,0.0,0.4577336947358697
stage_in-frequency,2.5,frequency,3.0,ssd-ssd,12,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,ssd-ssd,5,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs,30,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,ssd-ssd,11,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,tmpfs-tmpfs,5,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs,5,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs,60,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,tmpfs-tmpfs,3,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs,10,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs,15,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs,24,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs,1,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs-tmpfs,2,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs,23,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs-tmpfs,3,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,tmpfs-tmpfs,12,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs,20,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs,8,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs,2,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs-tmpfs,5,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs-ssd,8,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs-ssd,11,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs-ssd,5,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs-tmpfs,12,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,ssd-ssd,8,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs,3,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs-tmpfs,8,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,ssd-ssd,3,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs-ssd,2,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs,4,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs,22,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,ssd-ssd,2,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs-ssd,3,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs,150,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs-ssd,12,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,tmpfs-tmpfs,11,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,beegfs-tmpfs,11,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,tmpfs-tmpfs,2,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
stage_in-frequency,2.5,frequency,3.0,tmpfs-tmpfs,8,beegfs,5,0.5262693524595985,0.0,0.5262693524595985
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,1,beegfs-ssd,30,0.19913853346608335,0.056760862692209556,0.14237767077387378
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,1,beegfs-ssd,30,0.20172324095331326,0.059345570179439484,0.14237767077387378
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,1,beegfs-ssd,30,0.20436637042273517,0.061988699648861396,0.14237767077387378
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,1,beegfs-tmpfs,12,0.20528634972199059,0.056760862692209556,0.14852548702978102
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,1,tmpfs-beegfs,5,0.2067308520565674,0.056760862692209556,0.14996998936435785
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,1,beegfs-tmpfs,12,0.2078710572092205,0.059345570179439484,0.14852548702978102
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,1,beegfs-ssd,6,0.20887793654510042,0.056760862692209556,0.15211707385289086
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,1,tmpfs-beegfs,5,0.20931555954379732,0.059345570179439484,0.14996998936435785
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,1,beegfs-ssd,12,0.20970959586485718,0.056760862692209556,0.15294873317264762
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,1,beegfs-tmpfs,12,0.2105141866786424,0.061988699648861396,0.14852548702978102
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,1,beegfs-ssd,6,0.21146264403233034,0.059345570179439484,0.15211707385289086
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,1,tmpfs-beegfs,5,0.21195868901321924,0.061988699648861396,0.14996998936435785
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,1,beegfs-ssd,12,0.2122943033520871,0.059345570179439484,0.15294873317264762
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,1,beegfs-ssd,6,0.21410577350175225,0.061988699648861396,0.15211707385289086
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,1,beegfs-ssd,12,0.214937432821509,0.061988699648861396,0.15294873317264762
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,2,beegfs-ssd,30,0.21771050210599424,0.07533283133212046,0.14237767077387378
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,1,beegfs-tmpfs,6,0.21863072468058614,0.056760862692209556,0.16186986198837658
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,1,tmpfs-beegfs,3,0.21876027989098093,0.056760862692209556,0.16199941719877137
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,1,tmpfs-beegfs,2,0.22004126733882995,0.056760862692209556,0.1632804046466204
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,1,beegfs-tmpfs,6,0.22121543216781606,0.059345570179439484,0.16186986198837658
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,1,tmpfs-beegfs,3,0.22134498737821084,0.059345570179439484,0.16199941719877137
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,1,tmpfs-beegfs,2,0.22262597482605986,0.059345570179439484,0.1632804046466204
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,2,beegfs-tmpfs,12,0.22385831836190148,0.07533283133212046,0.14852548702978102
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,1,beegfs-tmpfs,6,0.22385856163723797,0.061988699648861396,0.16186986198837658
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,1,tmpfs-beegfs,3,0.22398811684763276,0.061988699648861396,0.16199941719877137
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,1,tmpfs-beegfs,2,0.22526910429548178,0.061988699648861396,0.1632804046466204
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,2,tmpfs-beegfs,5,0.2253028206964783,0.07533283133212046,0.14996998936435785
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,5,beegfs-ssd,30,0.22581304212180037,0.08343537134792657,0.14237767077387378
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,2,beegfs-ssd,6,0.22744990518501132,0.07533283133212046,0.15211707385289086
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,2,beegfs-ssd,12,0.22828156450476808,0.07533283133212046,0.15294873317264762
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,5,beegfs-tmpfs,12,0.23196085837770758,0.08343537134792657,0.14852548702978102
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,5,tmpfs-beegfs,5,0.2334053607122844,0.08343537134792657,0.14996998936435785
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,5,beegfs-ssd,6,0.23555244520081742,0.08343537134792657,0.15211707385289086
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,5,beegfs-ssd,12,0.23638410452057418,0.08343537134792657,0.15294873317264762
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,2,beegfs-ssd,30,0.23638831781424868,0.09401064704037491,0.14237767077387378
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,2,beegfs-tmpfs,6,0.23720269332049704,0.07533283133212046,0.16186986198837658
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,2,tmpfs-beegfs,3,0.23733224853089183,0.07533283133212046,0.16199941719877137
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,2,beegfs-ssd,30,0.2377252956549162,0.09534762488104243,0.14237767077387378
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,2,tmpfs-beegfs,2,0.23861323597874085,0.07533283133212046,0.1632804046466204
frequency,3.0,stage_out-frequency,3.5,tmpfs,1,beegfs-ssd,30,0.24073559810657286,0.09835792733269909,0.14237767077387378
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,2,beegfs-tmpfs,12,0.24253613407015595,0.09401064704037491,0.14852548702978102
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,2,beegfs-tmpfs,12,0.24387311191082345,0.09534762488104243,0.14852548702978102
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,2,tmpfs-beegfs,5,0.24398063640473278,0.09401064704037491,0.14996998936435785
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,5,beegfs-tmpfs,6,0.24530523333630316,0.08343537134792657,0.16186986198837658
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,2,tmpfs-beegfs,5,0.24531761424540027,0.09534762488104243,0.14996998936435785
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,5,tmpfs-beegfs,3,0.24543478854669792,0.08343537134792657,0.16199941719877137
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,2,beegfs-ssd,6,0.2461277208932658,0.09401064704037491,0.15211707385289086
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,5,tmpfs-beegfs,2,0.24671577599454697,0.08343537134792657,0.1632804046466204
frequency,3.0,stage_out-frequency,3.5,tmpfs,1,beegfs-tmpfs,12,0.24688341436248012,0.09835792733269909,0.14852548702978102
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,2,beegfs-ssd,12,0.24695938021302255,0.09401064704037491,0.15294873317264762
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,2,beegfs-ssd,6,0.24746469873393329,0.09534762488104243,0.15211707385289086
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,2,beegfs-ssd,12,0.24829635805369005,0.09534762488104243,0.15294873317264762
frequency,3.0,stage_out-frequency,3.5,tmpfs,1,tmpfs-beegfs,5,0.24832791669705695,0.09835792733269909,0.14996998936435785
frequency,3.0,stage_out-frequency,3.5,tmpfs,2,beegfs-ssd,30,0.24870754986477492,0.10632987909090114,0.14237767077387378
frequency,3.0,stage_out-frequency,3.5,ssd,1,beegfs-ssd,30,0.24881168380181953,0.10643401302794575,0.14237767077387378
frequency,3.0,stage_out-frequency,3.5,tmpfs,1,beegfs-ssd,6,0.25047500118558996,0.09835792733269909,0.15211707385289086
frequency,3.0,stage_out-frequency,3.5,tmpfs,1,beegfs-ssd,12,0.2513066605053467,0.09835792733269909,0.15294873317264762
frequency,3.0,stage_out-frequency,3.5,tmpfs,5,beegfs-ssd,30,0.25228480370128425,0.10990713292741047,0.14237767077387378
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,1,beegfs-ssd,5,0.253498542629801,0.056760862692209556,0.19673767993759145
frequency,3.0,stage_out-frequency,3.5,tmpfs,2,beegfs-tmpfs,12,0.25485536612068216,0.10632987909090114,0.14852548702978102
frequency,3.0,stage_out-frequency,3.5,ssd,1,beegfs-tmpfs,12,0.2549595000577268,0.10643401302794575,0.14852548702978102
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,2,beegfs-tmpfs,6,0.2558805090287515,0.09401064704037491,0.16186986198837658
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,2,tmpfs-beegfs,3,0.2560100642391463,0.09401064704037491,0.16199941719877137
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,1,beegfs-ssd,5,0.2560832501170309,0.059345570179439484,0.19673767993759145
frequency,3.0,stage_out-frequency,3.5,tmpfs,2,tmpfs-beegfs,5,0.256299868455259,0.10632987909090114,0.14996998936435785
frequency,3.0,stage_out-frequency,3.5,ssd,1,tmpfs-beegfs,5,0.2564040023923036,0.10643401302794575,0.14996998936435785
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,2,beegfs-tmpfs,6,0.25721748686941903,0.09534762488104243,0.16186986198837658
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,2,tmpfs-beegfs,2,0.2572910516869953,0.09401064704037491,0.1632804046466204
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,2,tmpfs-beegfs,3,0.2573470420798138,0.09534762488104243,0.16199941719877137
frequency,3.0,stage_out-frequency,3.5,tmpfs,5,beegfs-tmpfs,12,0.25843261995719147,0.10990713292741047,0.14852548702978102
frequency,3.0,stage_out-frequency,3.5,tmpfs,2,beegfs-ssd,6,0.258446952943792,0.10632987909090114,0.15211707385289086
frequency,3.0,stage_out-frequency,3.5,ssd,1,beegfs-ssd,6,0.2585510868808366,0.10643401302794575,0.15211707385289086
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,2,tmpfs-beegfs,2,0.25862802952766284,0.09534762488104243,0.1632804046466204
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,1,beegfs-ssd,5,0.25872637958645284,0.061988699648861396,0.19673767993759145
frequency,3.0,stage_out-frequency,3.5,tmpfs,2,beegfs-ssd,12,0.25927861226354876,0.10632987909090114,0.15294873317264762
frequency,3.0,stage_out-frequency,3.5,ssd,1,beegfs-ssd,12,0.2593827462005934,0.10643401302794575,0.15294873317264762
frequency,3.0,stage_out-frequency,3.5,tmpfs,5,tmpfs-beegfs,5,0.2598771222917683,0.10990713292741047,0.14996998936435785
frequency,3.0,stage_out-frequency,3.5,tmpfs,1,beegfs-tmpfs,6,0.26022778932107565,0.09835792733269909,0.16186986198837658
frequency,3.0,stage_out-frequency,3.5,tmpfs,1,tmpfs-beegfs,3,0.26035734453147047,0.09835792733269909,0.16199941719877137
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,1,beegfs-ssd,2,0.26072000842421855,0.056760862692209556,0.203959145732009
frequency,3.0,stage_out-frequency,3.5,tmpfs,1,tmpfs-beegfs,2,0.26177502784092366,0.09835792733269909,0.16341710050822456
frequency,3.0,stage_out-frequency,3.5,tmpfs,5,beegfs-ssd,6,0.26202420678030136,0.10990713292741047,0.15211707385289086
frequency,3.0,stage_out-frequency,3.5,tmpfs,5,beegfs-ssd,12,0.26285586610005807,0.10990713292741047,0.15294873317264762
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,1,beegfs-ssd,2,0.2633047159114485,0.059345570179439484,0.203959145732009
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,1,beegfs-ssd,2,0.2659478453808704,0.061988699648861396,0.203959145732009
frequency,3.0,stage_out-frequency,3.5,tmpfs,2,beegfs-tmpfs,6,0.2681997410792777,0.10632987909090114,0.16186986198837658
frequency,3.0,stage_out-frequency,3.5,ssd,1,beegfs-tmpfs,6,0.26830387501632236,0.10643401302794575,0.16186986198837658
frequency,3.0,stage_out-frequency,3.5,tmpfs,2,tmpfs-beegfs,3,0.2683292962896725,0.10632987909090114,0.16199941719877137
frequency,3.0,stage_out-frequency,3.5,ssd,1,tmpfs-beegfs,3,0.2684334302267171,0.10643401302794575,0.16199941719877137
frequency,3.0,stage_out-frequency,3.5,tmpfs,2,tmpfs-beegfs,2,0.2697469795991257,0.10632987909090114,0.16341710050822456
frequency,3.0,stage_out-frequency,3.5,ssd,1,tmpfs-beegfs,2,0.2698511135361703,0.10643401302794575,0.16341710050822456
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,1,tmpfs-beegfs,1,0.2708762348629429,0.056760862692209556,0.21411537217073334
frequency,3.0,stage_out-frequency,3.5,tmpfs,5,beegfs-tmpfs,6,0.27177699491578705,0.10990713292741047,0.16186986198837658
frequency,3.0,stage_out-frequency,3.5,tmpfs,5,tmpfs-beegfs,3,0.2719065501261818,0.10990713292741047,0.16199941719877137
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,2,beegfs-ssd,5,0.27207051126971193,0.07533283133212046,0.19673767993759145
frequency,3.0,stage_out-frequency,3.5,tmpfs,5,tmpfs-beegfs,2,0.27332423343563506,0.10990713292741047,0.16341710050822456
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,1,tmpfs-beegfs,1,0.2734609423501728,0.059345570179439484,0.21411537217073334
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,1,beegfs-tmpfs,1,0.2734758313375586,0.056760862692209556,0.21671496864534906
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,1,beegfs-tmpfs,1,0.27606053882478854,0.059345570179439484,0.21671496864534906
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,1,tmpfs-beegfs,1,0.27610407181959473,0.061988699648861396,0.21411537217073334
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,1,beegfs-tmpfs,1,0.27870366829421045,0.061988699648861396,0.21671496864534906
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,1,beegfs-ssd,1,0.2787187059412559,0.056760862692209556,0.22195784324904638
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,2,beegfs-ssd,2,0.27929197706412945,0.07533283133212046,0.203959145732009
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,5,beegfs-ssd,5,0.280173051285518,0.08343537134792657,0.19673767993759145
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,1,beegfs-ssd,1,0.28130341342848586,0.059345570179439484,0.22195784324904638
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,1,beegfs-ssd,1,0.28394654289790777,0.061988699648861396,0.22195784324904638
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,1,beegfs-tmpfs,2,0.2839637122221085,0.056760862692209556,0.22720284952989894
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,5,beegfs-ssd,30,0.2859718093583953,0.1435941385845215,0.14237767077387378
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,1,beegfs-tmpfs,2,0.2865484197093384,0.059345570179439484,0.22720284952989894
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,5,beegfs-ssd,2,0.2873945170799356,0.08343537134792657,0.203959145732009
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,1,beegfs-tmpfs,2,0.28919154917876033,0.061988699648861396,0.22720284952989894
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,2,tmpfs-beegfs,1,0.28944820350285383,0.07533283133212046,0.21411537217073334
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,2,beegfs-ssd,5,0.2907483269779664,0.09401064704037491,0.19673767993759145
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,2,beegfs-tmpfs,1,0.29204779997746955,0.07533283133212046,0.21671496864534906
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,2,beegfs-ssd,5,0.2920853048186339,0.09534762488104243,0.19673767993759145
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,5,beegfs-tmpfs,12,0.2921196256143025,0.1435941385845215,0.14852548702978102
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,5,tmpfs-beegfs,5,0.2935641279488793,0.1435941385845215,0.14996998936435785
frequency,3.0,stage_out-frequency,3.5,tmpfs,1,beegfs-ssd,5,0.29509560727029055,0.09835792733269909,0.19673767993759145
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,ssd,5,beegfs-ssd,30,0.29546415865475384,0.15308648788088008,0.14237767077387378
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,5,beegfs-ssd,6,0.2957112124374124,0.1435941385845215,0.15211707385289086
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,beegfs,5,beegfs-ssd,12,0.2965428717571691,0.1435941385845215,0.15294873317264762
mutation_overlap,3.0,stage_out-mutation_overlap,3.5,tmpfs,2,beegfs-ssd,1,0.29729067458116687,0.07533283133212046,0.22195784324904638
