operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB
cp,0,4096.0,,3,3,,[4],4,1,,beegfs-ssd,3,stage_out-run_trackstats,,"tracknumbers_20160801.0000_20160802.2300.nc,trackstats_20160801.0000_20160802.2300.nc,trackstats_sparse_20160801.0000_20160802.2300.nc",4.5,run_trackstats,8.471858024597168
cp,0,4096.0,,3,3,,[4],4,1,,beegfs-tmpfs,3,stage_out-run_trackstats,,"tracknumbers_20160801.0000_20160802.2300.nc,trackstats_20160801.0000_20160802.2300.nc,trackstats_sparse_20160801.0000_20160802.2300.nc",4.5,run_trackstats,8.471858024597168
scp,0,4096.0,,3,3,,[4],4,1,,ssd-ssd,3,stage_out-run_trackstats,,"tracknumbers_20160801.0000_20160802.2300.nc,trackstats_20160801.0000_20160802.2300.nc,trackstats_sparse_20160801.0000_20160802.2300.nc",4.5,run_trackstats,8.471858024597168
scp,0,4096.0,,3,3,,[4],4,1,,tmpfs-tmpfs,3,stage_out-run_trackstats,,"tracknumbers_20160801.0000_20160802.2300.nc,trackstats_20160801.0000_20160802.2300.nc,trackstats_sparse_20160801.0000_20160802.2300.nc",4.5,run_trackstats,8.471858024597168
cp,0,4096.0,,2,2,,[4],4,1,,beegfs-ssd,2,stage_out-run_trackstats,,"trackstats_20160801.0000_20160802.2300.nc,trackstats_sparse_20160801.0000_20160802.2300.nc",4.5,run_trackstats,8.365415573120117
cp,0,4096.0,,2,2,,[4],4,1,,beegfs-tmpfs,2,stage_out-run_trackstats,,"trackstats_20160801.0000_20160802.2300.nc,trackstats_sparse_20160801.0000_20160802.2300.nc",4.5,run_trackstats,8.365415573120117
scp,0,4096.0,,2,2,,[4],4,1,,ssd-ssd,2,stage_out-run_trackstats,,"trackstats_20160801.0000_20160802.2300.nc,trackstats_sparse_20160801.0000_20160802.2300.nc",4.5,run_trackstats,8.365415573120117
scp,0,4096.0,,2,2,,[4],4,1,,tmpfs-tmpfs,2,stage_out-run_trackstats,,"trackstats_20160801.0000_20160802.2300.nc,trackstats_sparse_20160801.0000_20160802.2300.nc",4.5,run_trackstats,8.365415573120117
0,1,150.79141935483872,2.2289915084838867,1,1,0.156316556,[4],1,1,14.259471712541355,5,15500,run_identifymcs,194282-dc001,mcs_tracks_20160801.0000_20160802.2300.nc,5.0,,4.204328536987305
1,1,2679.54851228978,1.975337028503418,1,1,0.054553822,[4],1,1,36.20895761443475,5,773,run_identifymcs,194282-dc001,trackstats_sparse_20160801.0000_20160802.2300.nc,5.0,run_trackstats,4.204328536987305
cp,0,4096.0,,2,2,,[4],4,1,,beegfs-ssd,2,stage_in-run_matchpf,,"mcs_tracks_20160801.0000_20160802.2300.nc,mcs_tracks_pf_20160801.0000_20160802.2300.nc",5.5,run_identifymcs,4.742803573608398
cp,0,4096.0,,2,2,,[4],4,1,,beegfs-tmpfs,2,stage_in-run_matchpf,,"mcs_tracks_20160801.0000_20160802.2300.nc,mcs_tracks_pf_20160801.0000_20160802.2300.nc",5.5,run_identifymcs,4.742803573608398
scp,0,4096.0,,2,2,,[4],4,1,,ssd-ssd,2,stage_in-run_matchpf,,"mcs_tracks_20160801.0000_20160802.2300.nc,mcs_tracks_pf_20160801.0000_20160802.2300.nc",5.5,run_identifymcs,4.742803573608398
scp,0,4096.0,,2,2,,[4],4,1,,tmpfs-tmpfs,2,stage_in-run_matchpf,,"mcs_tracks_20160801.0000_20160802.2300.nc,mcs_tracks_pf_20160801.0000_20160802.2300.nc",5.5,run_identifymcs,4.742803573608398
cp,0,4096.0,,2,2,,[4],4,1,,beegfs-ssd,2,stage_out-run_identifymcs,,"mcs_tracks_20160801.0000_20160802.2300.nc,trackstats_sparse_20160801.0000_20160802.2300.nc",5.5,run_identifymcs,4.204328536987305
cp,0,4096.0,,2,2,,[4],4,1,,beegfs-tmpfs,2,stage_out-run_identifymcs,,"mcs_tracks_20160801.0000_20160802.2300.nc,trackstats_sparse_20160801.0000_20160802.2300.nc",5.5,run_identifymcs,4.204328536987305
scp,0,4096.0,,2,2,,[4],4,1,,ssd-ssd,2,stage_out-run_identifymcs,,"mcs_tracks_20160801.0000_20160802.2300.nc,trackstats_sparse_20160801.0000_20160802.2300.nc",5.5,run_identifymcs,4.204328536987305
scp,0,4096.0,,2,2,,[4],4,1,,tmpfs-tmpfs,2,stage_out-run_identifymcs,,"mcs_tracks_20160801.0000_20160802.2300.nc,trackstats_sparse_20160801.0000_20160802.2300.nc",5.5,run_identifymcs,4.204328536987305
cp,0,4096.0,,1,1,,[4],4,1,,beegfs-ssd,1,stage_out-run_identifymcs,,mcs_tracks_20160801.0000_20160802.2300.nc,5.5,run_identifymcs,2.2289915084838867
cp,0,4096.0,,1,1,,[4],4,1,,beegfs-tmpfs,1,stage_out-run_identifymcs,,mcs_tracks_20160801.0000_20160802.2300.nc,5.5,run_identifymcs,2.2289915084838867
scp,0,4096.0,,1,1,,[4],4,1,,ssd-ssd,1,stage_out-run_identifymcs,,mcs_tracks_20160801.0000_20160802.2300.nc,5.5,run_identifymcs,2.2289915084838867
scp,0,4096.0,,1,1,,[4],4,1,,tmpfs-tmpfs,1,stage_out-run_identifymcs,,mcs_tracks_20160801.0000_20160802.2300.nc,5.5,run_identifymcs,2.2289915084838867
1,1,136.51924080354814,1.9961481094360352,1,1,0.039312621,[4],1,1,50.77626621323557,5,15332,run_matchpf,196051-dc001,mcs_tracks_20160801.0000_20160802.2300.nc,6.0,run_identifymcs,4.742803573608398
0,1,298.67022710774654,2.7466554641723633,1,1,0.162231364,[4],1,1,16.930483702105615,5,9643,run_matchpf,196051-dc001,mcs_tracks_pf_20160801.0000_20160802.2300.nc,6.0,,4.742803573608398
cp,0,4096.0,,2,2,,[4],4,1,,beegfs-ssd,2,stage_in-run_robustmcs,,"mcs_tracks_pf_20160801.0000_20160802.2300.nc,mcs_tracks_robust_20160801.0000_20160802.2300.nc",6.5,run_matchpf,5.773425102233887
cp,0,4096.0,,2,2,,[4],4,1,,beegfs-tmpfs,2,stage_in-run_robustmcs,,"mcs_tracks_pf_20160801.0000_20160802.2300.nc,mcs_tracks_robust_20160801.0000_20160802.2300.nc",6.5,run_matchpf,5.773425102233887
scp,0,4096.0,,2,2,,[4],4,1,,ssd-ssd,2,stage_in-run_robustmcs,,"mcs_tracks_pf_20160801.0000_20160802.2300.nc,mcs_tracks_robust_20160801.0000_20160802.2300.nc",6.5,run_matchpf,5.773425102233887
scp,0,4096.0,,2,2,,[4],4,1,,tmpfs-tmpfs,2,stage_in-run_robustmcs,,"mcs_tracks_pf_20160801.0000_20160802.2300.nc,mcs_tracks_robust_20160801.0000_20160802.2300.nc",6.5,run_matchpf,5.773425102233887
cp,0,4096.0,,2,2,,[4],4,1,,beegfs-ssd,2,stage_out-run_matchpf,,"mcs_tracks_20160801.0000_20160802.2300.nc,mcs_tracks_pf_20160801.0000_20160802.2300.nc",6.5,run_matchpf,4.742803573608398
cp,0,4096.0,,2,2,,[4],4,1,,beegfs-tmpfs,2,stage_out-run_matchpf,,"mcs_tracks_20160801.0000_20160802.2300.nc,mcs_tracks_pf_20160801.0000_20160802.2300.nc",6.5,run_matchpf,4.742803573608398
scp,0,4096.0,,2,2,,[4],4,1,,ssd-ssd,2,stage_out-run_matchpf,,"mcs_tracks_20160801.0000_20160802.2300.nc,mcs_tracks_pf_20160801.0000_20160802.2300.nc",6.5,run_matchpf,4.742803573608398
scp,0,4096.0,,2,2,,[4],4,1,,tmpfs-tmpfs,2,stage_out-run_matchpf,,"mcs_tracks_20160801.0000_20160802.2300.nc,mcs_tracks_pf_20160801.0000_20160802.2300.nc",6.5,run_matchpf,4.742803573608398
cp,0,4096.0,,1,1,,[4],4,1,,beegfs-ssd,1,stage_out-run_matchpf,,mcs_tracks_pf_20160801.0000_20160802.2300.nc,6.5,run_matchpf,2.7466554641723633
cp,0,4096.0,,1,1,,[4],4,1,,beegfs-tmpfs,1,stage_out-run_matchpf,,mcs_tracks_pf_20160801.0000_20160802.2300.nc,6.5,run_matchpf,2.7466554641723633
scp,0,4096.0,,1,1,,[4],4,1,,ssd-ssd,1,stage_out-run_matchpf,,mcs_tracks_pf_20160801.0000_20160802.2300.nc,6.5,run_matchpf,2.7466554641723633
scp,0,4096.0,,1,1,,[4],4,1,,tmpfs-tmpfs,1,stage_out-run_matchpf,,mcs_tracks_pf_20160801.0000_20160802.2300.nc,6.5,run_matchpf,2.7466554641723633
1,1,345.2113272195908,3.2668418884277344,1,1,1.532682679,[4],1,1,2.131453518192812,5,9923,run_robustmcs,197951-dc001,mcs_tracks_pf_20160801.0000_20160802.2300.nc,7.0,run_matchpf,5.773425102233887
0,1,242.758197099843,2.5065832138061523,1,1,0.216807229,[4],1,1,11.56134518838462,5,10827,run_robustmcs,197951-dc001,mcs_tracks_robust_20160801.0000_20160802.2300.nc,7.0,,5.773425102233887
cp,0,4096.0,,60,60,,[4],4,15,,beegfs-ssd,60,stage_in-run_mapfeature,,"cloudid_20160801_003000.nc,cloudid_20160802_051500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_201500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_091500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_141500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_051500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_021500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_211500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_171500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_191500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_071500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_181500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_161500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_081500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_003000.nc,cloudid_20160801_031500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_221500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_121500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_101500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_101500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_151500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_161500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_051500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_041500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_061500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_091500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_211500.nc,mcstrack_20160801_211500.nc,cloudid_20160802_161500.nc,mcstrack_20160802_161500.nc,cloudid_20160801_041500.nc,mcstrack_20160801_041500.nc,cloudid_20160802_111500.nc,mcstrack_20160802_111500.nc,cloudid_20160801_161500.nc,mcstrack_20160801_161500.nc",7.5,run_idfeature,1217.392035484314
cp,0,4096.0,,60,60,,[4],4,15,,beegfs-ssd,60,stage_in-run_mapfeature,,"cloudid_20160802_051500.nc,mcstrack_20160802_051500.nc,cloudid_20160801_101500.nc,mcstrack_20160801_101500.nc,cloudid_20160801_051500.nc,mcstrack_20160801_051500.nc,cloudid_20160802_191500.nc,mcstrack_20160802_191500.nc,cloudid_20160802_091500.nc,mcstrack_20160802_091500.nc,cloudid_20160802_141500.nc,mcstrack_20160802_141500.nc,cloudid_20160802_201500.nc,mcstrack_20160802_201500.nc,cloudid_20160801_151500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_121500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_151500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_021500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_011500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_011500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_041500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_201500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_061500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_111500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_031500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_121500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_001500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_181500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_011500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_041500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_081500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_171500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_221500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_211500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_161500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_211500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_111500.nc,IMERG_landmask_180W-180E_60S-60N.nc",7.5,run_idfeature,1196.8266258239746
cp,0,4096.0,,60,60,,[4],4,15,,beegfs-ssd,60,stage_in-run_mapfeature,,"cloudid_20160802_181500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_171500.nc,mcstrack_20160802_171500.nc,cloudid_20160801_011500.nc,mcstrack_20160801_011500.nc,cloudid_20160802_151500.nc,mcstrack_20160802_151500.nc,cloudid_20160802_041500.nc,mcstrack_20160802_041500.nc,cloudid_20160802_101500.nc,mcstrack_20160802_101500.nc,cloudid_20160802_081500.nc,mcstrack_20160802_081500.nc,cloudid_20160801_191500.nc,mcstrack_20160801_191500.nc,cloudid_20160802_211500.nc,mcstrack_20160802_211500.nc,cloudid_20160802_011500.nc,mcstrack_20160802_011500.nc,cloudid_20160801_171500.nc,mcstrack_20160801_171500.nc,cloudid_20160801_081500.nc,mcstrack_20160801_081500.nc,cloudid_20160801_121500.nc,mcstrack_20160801_121500.nc,cloudid_20160801_221500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_141500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_001500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_211500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_171500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_091500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_061500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_081500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_191500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_131500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_161500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_181500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_101500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_111500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_221500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_131500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_081500.nc,tracknumbers_20160801.0000_20160802.2300.nc",7.5,run_idfeature,1360.5376539230347
cp,0,4096.0,,60,60,,[4],4,15,,beegfs-ssd,60,stage_in-run_mapfeature,,"cloudid_20160802_101500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_231500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_031500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_041500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_071500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_021500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_091500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_151500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_031500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_061500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_231500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_021500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_171500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_051500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_131500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_071500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_201500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_141500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_011500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_131500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_191500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_191500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_141500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_111500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_201500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_071500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_121500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_221500.nc,mcstrack_20160802_221500.nc,cloudid_20160801_141500.nc,mcstrack_20160801_141500.nc,cloudid_20160801_201500.nc,mcstrack_20160801_201500.nc",7.5,run_idfeature,1046.4982929229736
cp,0,4096.0,,40,40,,[4],4,10,,beegfs-ssd,40,stage_in-run_mapfeature,,"cloudid_20160801_231500.nc,mcstrack_20160801_231500.nc,cloudid_20160801_091500.nc,mcstrack_20160801_091500.nc,cloudid_20160802_181500.nc,mcstrack_20160802_181500.nc,cloudid_20160801_031500.nc,mcstrack_20160801_031500.nc,cloudid_20160802_021500.nc,mcstrack_20160802_021500.nc,cloudid_20160802_061500.nc,mcstrack_20160802_061500.nc,cloudid_20160801_221500.nc,mcstrack_20160801_221500.nc,cloudid_20160801_181500.nc,mcstrack_20160801_181500.nc,cloudid_20160801_151500.nc,mcstrack_20160801_151500.nc,cloudid_20160801_111500.nc,mcstrack_20160801_111500.nc,cloudid_20160802_131500.nc,mcstrack_20160802_131500.nc,cloudid_20160802_071500.nc,mcstrack_20160802_071500.nc,cloudid_20160801_003000.nc,cloudid_20160802_001500.nc,mcstrack_20160801_003000.nc,mcstrack_20160802_001500.nc,cloudid_20160802_031500.nc,mcstrack_20160802_031500.nc,cloudid_20160801_061500.nc,mcstrack_20160801_061500.nc,cloudid_20160801_021500.nc,mcstrack_20160801_021500.nc,cloudid_20160801_071500.nc,mcstrack_20160801_071500.nc,cloudid_20160802_121500.nc,mcstrack_20160802_121500.nc,cloudid_20160801_131500.nc,mcstrack_20160801_131500.nc",7.5,run_idfeature,1119.8579120635986
cp,0,4096.0,,60,60,,[4],4,15,,beegfs-tmpfs,60,stage_in-run_mapfeature,,"cloudid_20160801_003000.nc,cloudid_20160802_051500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_201500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_091500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_141500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_051500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_021500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_211500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_171500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_191500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_071500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_181500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_161500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_081500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_003000.nc,cloudid_20160801_031500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_221500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_121500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_101500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_101500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_151500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_161500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_051500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_041500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_061500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_091500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_211500.nc,mcstrack_20160801_211500.nc,cloudid_20160802_161500.nc,mcstrack_20160802_161500.nc,cloudid_20160801_041500.nc,mcstrack_20160801_041500.nc,cloudid_20160802_111500.nc,mcstrack_20160802_111500.nc,cloudid_20160801_161500.nc,mcstrack_20160801_161500.nc",7.5,run_idfeature,1217.392035484314
cp,0,4096.0,,60,60,,[4],4,15,,beegfs-tmpfs,60,stage_in-run_mapfeature,,"cloudid_20160802_051500.nc,mcstrack_20160802_051500.nc,cloudid_20160801_101500.nc,mcstrack_20160801_101500.nc,cloudid_20160801_051500.nc,mcstrack_20160801_051500.nc,cloudid_20160802_191500.nc,mcstrack_20160802_191500.nc,cloudid_20160802_091500.nc,mcstrack_20160802_091500.nc,cloudid_20160802_141500.nc,mcstrack_20160802_141500.nc,cloudid_20160802_201500.nc,mcstrack_20160802_201500.nc,cloudid_20160801_151500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_121500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_151500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_021500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_011500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_011500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_041500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_201500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_061500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_111500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_031500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_121500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_001500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_181500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_011500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_041500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_081500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_171500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_221500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_211500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_161500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_211500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_111500.nc,IMERG_landmask_180W-180E_60S-60N.nc",7.5,run_idfeature,1196.8266258239746
cp,0,4096.0,,60,60,,[4],4,15,,beegfs-tmpfs,60,stage_in-run_mapfeature,,"cloudid_20160802_181500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_171500.nc,mcstrack_20160802_171500.nc,cloudid_20160801_011500.nc,mcstrack_20160801_011500.nc,cloudid_20160802_151500.nc,mcstrack_20160802_151500.nc,cloudid_20160802_041500.nc,mcstrack_20160802_041500.nc,cloudid_20160802_101500.nc,mcstrack_20160802_101500.nc,cloudid_20160802_081500.nc,mcstrack_20160802_081500.nc,cloudid_20160801_191500.nc,mcstrack_20160801_191500.nc,cloudid_20160802_211500.nc,mcstrack_20160802_211500.nc,cloudid_20160802_011500.nc,mcstrack_20160802_011500.nc,cloudid_20160801_171500.nc,mcstrack_20160801_171500.nc,cloudid_20160801_081500.nc,mcstrack_20160801_081500.nc,cloudid_20160801_121500.nc,mcstrack_20160801_121500.nc,cloudid_20160801_221500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_141500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_001500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_211500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_171500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_091500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_061500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_081500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_191500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_131500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_161500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_181500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_101500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_111500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_221500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_131500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_081500.nc,tracknumbers_20160801.0000_20160802.2300.nc",7.5,run_idfeature,1360.5376539230347
