run_idfeature_stor,run_tracksingle_stor,run_gettracks_stor,run_trackstats_stor,run_identifymcs_stor,run_matchpf_stor,run_robustmcs_stor,run_mapfeature_stor,run_speed_stor,nodes,total,o1,o2,o3,o4,o5,o6,o7,o8,o9,dur_run_idfeature,dur_run_tracksingle,dur_run_gettracks,dur_run_trackstats,dur_run_identifymcs,dur_run_matchpf,dur_run_robustmcs,dur_run_mapfeature,dur_run_speed
tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,tmpfs,tmpfs,tmpfs,2,16.775580999888767,0.0253937897817734,0.0,0.0,0.0,0.019954205588895102,0.0,0.0376918286143009,16.6925411759038,0.0,0.0253937897817734,,,,0.019954205588895102,,0.0376918286143009,16.6925411759038,
tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,tmpfs,tmpfs,beegfs,2,16.775580999888767,0.0253937897817734,0.0,0.0,0.0,0.019954205588895102,0.0,0.0376918286143009,16.6925411759038,0.0,0.0253937897817734,,,,0.019954205588895102,,0.0376918286143009,16.6925411759038,
tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,tmpfs,tmpfs,tmpfs,2,16.775580999888767,0.0253937897817734,0.0,0.0,0.0,0.019954205588895102,0.0,0.0376918286143009,16.6925411759038,0.0,0.0253937897817734,,,,0.019954205588895102,,0.0376918286143009,16.6925411759038,
tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,2,16.783756181449444,0.0253937897817734,0.0,0.0,0.0,0.028129387149574,0.0,0.0376918286143009,16.6925411759038,0.0,0.0253937897817734,,,,0.028129387149574,,0.0376918286143009,16.6925411759038,
tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,2,16.783756181449444,0.0253937897817734,0.0,0.0,0.0,0.028129387149574,0.0,0.0376918286143009,16.6925411759038,0.0,0.0253937897817734,,,,0.028129387149574,,0.0376918286143009,16.6925411759038,
tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,2,16.783756181449444,0.0253937897817734,0.0,0.0,0.0,0.028129387149574,0.0,0.0376918286143009,16.6925411759038,0.0,0.0253937897817734,,,,0.028129387149574,,0.0376918286143009,16.6925411759038,
tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,2,16.783756181449444,0.0253937897817734,0.0,0.0,0.0,0.028129387149574,0.0,0.0376918286143009,16.6925411759038,0.0,0.0253937897817734,,,,0.028129387149574,,0.0376918286143009,16.6925411759038,
tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,2,16.7871071895349,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.0165801862100622,0.0376918286143009,16.6925411759038,0.0,0.0253937897817734,,,,0.0149002090249671,0.0165801862100622,0.0376918286143009,16.6925411759038,
tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,2,16.7871071895349,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.0165801862100622,0.0376918286143009,16.6925411759038,0.0,0.0253937897817734,,,,0.0149002090249671,0.0165801862100622,0.0376918286143009,16.6925411759038,
tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,2,16.7871071895349,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.0165801862100622,0.0376918286143009,16.6925411759038,0.0,0.0253937897817734,,,,0.0149002090249671,0.0165801862100622,0.0376918286143009,16.6925411759038,
tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,2,16.7871071895349,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.0165801862100622,0.0376918286143009,16.6925411759038,0.0,0.0253937897817734,,,,0.0149002090249671,0.0165801862100622,0.0376918286143009,16.6925411759038,
tmpfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,2,16.79585277650485,0.0253937897817734,0.0,0.0,0.0,0.028129387149574,0.049788423669704096,0.0,16.6925411759038,0.0,0.0253937897817734,,,,0.028129387149574,0.049788423669704096,,16.6925411759038,
tmpfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,2,16.79585277650485,0.0253937897817734,0.0,0.0,0.0,0.028129387149574,0.049788423669704096,0.0,16.6925411759038,0.0,0.0253937897817734,,,,0.028129387149574,0.049788423669704096,,16.6925411759038,
tmpfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,tmpfs,2,16.805866544160075,0.0253937897817734,0.0,0.0,0.0,0.0646392172784796,0.0,0.023292361196025,16.6925411759038,0.0,0.0253937897817734,,,,0.0646392172784796,,0.023292361196025,16.6925411759038,
tmpfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,tmpfs,2,16.805866544160075,0.0253937897817734,0.0,0.0,0.0,0.0646392172784796,0.0,0.023292361196025,16.6925411759038,0.0,0.0253937897817734,,,,0.0646392172784796,,0.023292361196025,16.6925411759038,
tmpfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,2,16.807830001076262,0.0253937897817734,16.60718209613649,0.0,0.0,0.0646392172784796,0.049788423669704096,0.060826474209815004,0.0,0.0,0.0253937897817734,16.60718209613649,,,0.0646392172784796,0.049788423669704096,0.060826474209815004,,
tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,2,16.807830001076262,0.0253937897817734,16.60718209613649,0.0,0.0,0.0646392172784796,0.049788423669704096,0.060826474209815004,0.0,0.0,0.0253937897817734,16.60718209613649,,,0.0646392172784796,0.049788423669704096,0.060826474209815004,,
tmpfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,2,16.808825057891365,0.0253937897817734,0.0,0.0,0.0,0.0,0.030063617995977,0.060826474209815004,16.6925411759038,0.0,0.0253937897817734,,,,,0.030063617995977,0.060826474209815004,16.6925411759038,
tmpfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,2,16.808825057891365,0.0253937897817734,0.0,0.0,0.0,0.0,0.030063617995977,0.060826474209815004,16.6925411759038,0.0,0.0253937897817734,,,,,0.030063617995977,0.060826474209815004,16.6925411759038,
tmpfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,2,16.808825057891365,0.0253937897817734,0.0,0.0,0.0,0.0,0.030063617995977,0.060826474209815004,16.6925411759038,0.0,0.0253937897817734,,,,,0.030063617995977,0.060826474209815004,16.6925411759038,
tmpfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,2,16.808825057891365,0.0253937897817734,0.0,0.0,0.0,0.0,0.030063617995977,0.060826474209815004,16.6925411759038,0.0,0.0253937897817734,,,,,0.030063617995977,0.060826474209815004,16.6925411759038,
tmpfs,beegfs,beegfs,beegfs,ssd,ssd,beegfs,tmpfs,tmpfs,2,16.808917726991382,0.0253937897817734,0.0,0.0,0.0,0.019954205588895102,0.0710285557169148,0.0,16.6925411759038,0.0,0.0253937897817734,,,,0.019954205588895102,0.0710285557169148,,16.6925411759038,
tmpfs,beegfs,tmpfs,beegfs,ssd,ssd,beegfs,tmpfs,tmpfs,2,16.808917726991382,0.0253937897817734,0.0,0.0,0.0,0.019954205588895102,0.0710285557169148,0.0,16.6925411759038,0.0,0.0253937897817734,,,,0.019954205588895102,0.0710285557169148,,16.6925411759038,
tmpfs,tmpfs,beegfs,beegfs,ssd,ssd,ssd,beegfs,ssd,2,16.810599402108643,0.0253937897817734,16.60718209613649,0.0,0.0,0.019954205588895102,0.0710285557169148,0.08704075488456929,0.0,0.0,0.0253937897817734,16.60718209613649,,,0.019954205588895102,0.0710285557169148,0.08704075488456929,,
tmpfs,tmpfs,tmpfs,beegfs,ssd,ssd,ssd,beegfs,ssd,2,16.810599402108643,0.0253937897817734,16.60718209613649,0.0,0.0,0.019954205588895102,0.0710285557169148,0.08704075488456929,0.0,0.0,0.0253937897817734,16.60718209613649,,,0.019954205588895102,0.0710285557169148,0.08704075488456929,,
tmpfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,2,16.82026601157835,0.0253937897817734,0.0,0.0,0.0,0.0646392172784796,0.0,0.0376918286143009,16.6925411759038,0.0,0.0253937897817734,,,,0.0646392172784796,,0.0376918286143009,16.6925411759038,
tmpfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,2,16.82026601157835,0.0253937897817734,0.0,0.0,0.0,0.0646392172784796,0.0,0.0376918286143009,16.6925411759038,0.0,0.0253937897817734,,,,0.0646392172784796,,0.0376918286143009,16.6925411759038,
tmpfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,2,16.82026601157835,0.0253937897817734,0.0,0.0,0.0,0.0646392172784796,0.0,0.0376918286143009,16.6925411759038,0.0,0.0253937897817734,,,,0.0646392172784796,,0.0376918286143009,16.6925411759038,
tmpfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,2,16.82026601157835,0.0253937897817734,0.0,0.0,0.0,0.0646392172784796,0.0,0.0376918286143009,16.6925411759038,0.0,0.0253937897817734,,,,0.0646392172784796,,0.0376918286143009,16.6925411759038,
tmpfs,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,2,16.82372526691633,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.030063617995977,0.060826474209815004,16.6925411759038,0.0,0.0253937897817734,,,,0.0149002090249671,0.030063617995977,0.060826474209815004,16.6925411759038,
tmpfs,beegfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,2,16.82372526691633,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.030063617995977,0.060826474209815004,16.6925411759038,0.0,0.0253937897817734,,,,0.0149002090249671,0.030063617995977,0.060826474209815004,16.6925411759038,
tmpfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,2,16.82372526691633,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.030063617995977,0.060826474209815004,16.6925411759038,0.0,0.0253937897817734,,,,0.0149002090249671,0.030063617995977,0.060826474209815004,16.6925411759038,
tmpfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,2,16.82372526691633,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.030063617995977,0.060826474209815004,16.6925411759038,0.0,0.0253937897817734,,,,0.0149002090249671,0.030063617995977,0.060826474209815004,16.6925411759038,
tmpfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,2,16.832362606633755,0.0253937897817734,0.0,0.0,0.0,0.0646392172784796,0.049788423669704096,0.0,16.6925411759038,0.0,0.0253937897817734,,,,0.0646392172784796,0.049788423669704096,,16.6925411759038,
tmpfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,2,16.832362606633755,0.0253937897817734,0.0,0.0,0.0,0.0646392172784796,0.049788423669704096,0.0,16.6925411759038,0.0,0.0253937897817734,,,,0.0646392172784796,0.049788423669704096,,16.6925411759038,
tmpfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,2,16.856679250714667,0.0253937897817734,0.0,0.0,0.0,0.028129387149574,0.049788423669704096,0.060826474209815004,16.6925411759038,0.0,0.0253937897817734,,,,0.028129387149574,0.049788423669704096,0.060826474209815004,16.6925411759038,
tmpfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,2,16.856679250714667,0.0253937897817734,0.0,0.0,0.0,0.028129387149574,0.049788423669704096,0.060826474209815004,16.6925411759038,0.0,0.0253937897817734,,,,0.028129387149574,0.049788423669704096,0.060826474209815004,16.6925411759038,
tmpfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,2,16.856679250714667,0.0253937897817734,0.0,0.0,0.0,0.028129387149574,0.049788423669704096,0.060826474209815004,16.6925411759038,0.0,0.0253937897817734,,,,0.028129387149574,0.049788423669704096,0.060826474209815004,16.6925411759038,
tmpfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,2,16.856679250714667,0.0253937897817734,0.0,0.0,0.0,0.028129387149574,0.049788423669704096,0.060826474209815004,16.6925411759038,0.0,0.0253937897817734,,,,0.028129387149574,0.049788423669704096,0.060826474209815004,16.6925411759038,
tmpfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,2,16.89318908084357,0.0253937897817734,0.0,0.0,0.0,0.0646392172784796,0.049788423669704096,0.060826474209815004,16.6925411759038,0.0,0.0253937897817734,,,,0.0646392172784796,0.049788423669704096,0.060826474209815004,16.6925411759038,
tmpfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,2,16.89318908084357,0.0253937897817734,0.0,0.0,0.0,0.0646392172784796,0.049788423669704096,0.060826474209815004,16.6925411759038,0.0,0.0253937897817734,,,,0.0646392172784796,0.049788423669704096,0.060826474209815004,16.6925411759038,
tmpfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,2,16.89318908084357,0.0253937897817734,0.0,0.0,0.0,0.0646392172784796,0.049788423669704096,0.060826474209815004,16.6925411759038,0.0,0.0253937897817734,,,,0.0646392172784796,0.049788423669704096,0.060826474209815004,16.6925411759038,
tmpfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,2,16.89318908084357,0.0253937897817734,0.0,0.0,0.0,0.0646392172784796,0.049788423669704096,0.060826474209815004,16.6925411759038,0.0,0.0253937897817734,,,,0.0646392172784796,0.049788423669704096,0.060826474209815004,16.6925411759038,
tmpfs,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,tmpfs,beegfs,2,17.32140535164605,0.0253937897817734,0.0,0.0,0.0,0.0,0.0249977512529407,0.0,16.6925411759038,0.5784726347075388,0.0253937897817734,,,,,0.0249977512529407,,16.6925411759038,0.5784726347075388
tmpfs,beegfs,tmpfs,tmpfs,beegfs,ssd,beegfs,tmpfs,beegfs,2,17.32140535164605,0.0253937897817734,0.0,0.0,0.0,0.0,0.0249977512529407,0.0,16.6925411759038,0.5784726347075388,0.0253937897817734,,,,,0.0249977512529407,,16.6925411759038,0.5784726347075388
tmpfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,2,17.326471218389088,0.0253937897817734,0.0,0.0,0.0,0.0,0.030063617995977,0.0,16.6925411759038,0.5784726347075388,0.0253937897817734,,,,,0.030063617995977,,16.6925411759038,0.5784726347075388
tmpfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,2,17.326471218389088,0.0253937897817734,0.0,0.0,0.0,0.0,0.030063617995977,0.0,16.6925411759038,0.5784726347075388,0.0253937897817734,,,,,0.030063617995977,,16.6925411759038,0.5784726347075388
tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,2,17.336280147799197,0.0253937897817734,0.0,0.0,0.0,0.0,0.0165801862100622,0.023292361196025,16.6925411759038,0.5784726347075388,0.0253937897817734,,,,,0.0165801862100622,0.023292361196025,16.6925411759038,0.5784726347075388
tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,2,17.336280147799197,0.0253937897817734,0.0,0.0,0.0,0.0,0.0165801862100622,0.023292361196025,16.6925411759038,0.5784726347075388,0.0253937897817734,,,,,0.0165801862100622,0.023292361196025,16.6925411759038,0.5784726347075388
tmpfs,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,2,17.33630556067102,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.0249977512529407,0.0,16.6925411759038,0.5784726347075388,0.0253937897817734,,,,0.0149002090249671,0.0249977512529407,,16.6925411759038,0.5784726347075388
tmpfs,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,2,17.33630556067102,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.0249977512529407,0.0,16.6925411759038,0.5784726347075388,0.0253937897817734,,,,0.0149002090249671,0.0249977512529407,,16.6925411759038,0.5784726347075388
tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,2,17.33965416717803,0.0253937897817734,0.0,0.0,0.0,0.019954205588895102,0.0,0.023292361196025,16.6925411759038,0.5784726347075388,0.0253937897817734,,,,0.019954205588895102,,0.023292361196025,16.6925411759038,0.5784726347075388
tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,2,17.33965416717803,0.0253937897817734,0.0,0.0,0.0,0.019954205588895102,0.0,0.023292361196025,16.6925411759038,0.5784726347075388,0.0253937897817734,,,,0.019954205588895102,,0.023292361196025,16.6925411759038,0.5784726347075388
tmpfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,2,17.341371427414053,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.030063617995977,0.0,16.6925411759038,0.5784726347075388,0.0253937897817734,,,,0.0149002090249671,0.030063617995977,,16.6925411759038,0.5784726347075388
tmpfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,2,17.341371427414053,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.030063617995977,0.0,16.6925411759038,0.5784726347075388,0.0253937897817734,,,,0.0149002090249671,0.030063617995977,,16.6925411759038,0.5784726347075388
tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,2,17.347829348738706,0.0253937897817734,0.0,0.0,0.0,0.028129387149574,0.0,0.023292361196025,16.6925411759038,0.5784726347075388,0.0253937897817734,,,,0.028129387149574,,0.023292361196025,16.6925411759038,0.5784726347075388
tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,2,17.347829348738706,0.0253937897817734,0.0,0.0,0.0,0.028129387149574,0.0,0.023292361196025,16.6925411759038,0.5784726347075388,0.0253937897817734,,,,0.028129387149574,,0.023292361196025,16.6925411759038,0.5784726347075388
tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,2,17.351180356824162,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.0165801862100622,0.023292361196025,16.6925411759038,0.5784726347075388,0.0253937897817734,,,,0.0149002090249671,0.0165801862100622,0.023292361196025,16.6925411759038,0.5784726347075388
tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,2,17.351180356824162,0.0253937897817734,0.0,0.0,0.0,0.0149002090249671,0.0165801862100622,0.023292361196025,16.6925411759038,0.5784726347075388,0.0253937897817734,,,,0.0149002090249671,0.0165801862100622,0.023292361196025,16.6925411759038,0.5784726347075388
tmpfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,2,17.37432541121239,0.0253937897817734,0.0,0.0,0.0,0.028129387149574,0.049788423669704096,0.0,16.6925411759038,0.5784726347075388,0.0253937897817734,,,,0.028129387149574,0.049788423669704096,,16.6925411759038,0.5784726347075388
tmpfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,2,17.37432541121239,0.0253937897817734,0.0,0.0,0.0,0.028129387149574,0.049788423669704096,0.0,16.6925411759038,0.5784726347075388,0.0253937897817734,,,,0.028129387149574,0.049788423669704096,,16.6925411759038,0.5784726347075388
tmpfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,2,17.384339178867613,0.0253937897817734,0.0,0.0,0.0,0.0646392172784796,0.0,0.023292361196025,16.6925411759038,0.5784726347075388,0.0253937897817734,,,,0.0646392172784796,,0.023292361196025,16.6925411759038,0.5784726347075388
tmpfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,2,17.384339178867613,0.0253937897817734,0.0,0.0,0.0,0.0646392172784796,0.0,0.023292361196025,16.6925411759038,0.5784726347075388,0.0253937897817734,,,,0.0646392172784796,,0.023292361196025,16.6925411759038,0.5784726347075388
tmpfs,beegfs,beegfs,beegfs,ssd,ssd,beegfs,tmpfs,beegfs,2,17.38739036169892,0.0253937897817734,0.0,0.0,0.0,0.019954205588895102,0.0710285557169148,0.0,16.6925411759038,0.5784726347075388,0.0253937897817734,,,,0.019954205588895102,0.0710285557169148,,16.6925411759038,0.5784726347075388
tmpfs,beegfs,tmpfs,beegfs,ssd,ssd,beegfs,tmpfs,beegfs,2,17.38739036169892,0.0253937897817734,0.0,0.0,0.0,0.019954205588895102,0.0710285557169148,0.0,16.6925411759038,0.5784726347075388,0.0253937897817734,,,,0.019954205588895102,0.0710285557169148,,16.6925411759038,0.5784726347075388
tmpfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,2,17.410835241341292,0.0253937897817734,0.0,0.0,0.0,0.0646392172784796,0.049788423669704096,0.0,16.6925411759038,0.5784726347075388,0.0253937897817734,,,,0.0646392172784796,0.049788423669704096,,16.6925411759038,0.5784726347075388
tmpfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,2,17.410835241341292,0.0253937897817734,0.0,0.0,0.0,0.0646392172784796,0.049788423669704096,0.0,16.6925411759038,0.5784726347075388,0.0253937897817734,,,,0.0646392172784796,0.049788423669704096,,16.6925411759038,0.5784726347075388
tmpfs,tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,2,18.039904614544113,0.0253937897817734,16.60718209613649,0.0,0.0,0.0,0.0249977512529407,0.0,0.0,1.3823309773729109,0.0253937897817734,16.60718209613649,,,,0.0249977512529407,,,1.3823309773729109
tmpfs,tmpfs,tmpfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,2,18.039904614544113,0.0253937897817734,16.60718209613649,0.0,0.0,0.0,0.0249977512529407,0.0,0.0,1.3823309773729109,0.0253937897817734,16.60718209613649,,,,0.0249977512529407,,,1.3823309773729109
tmpfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,2,18.04497048128715,0.0253937897817734,16.60718209613649,0.0,0.0,0.0,0.030063617995977,0.0,0.0,1.3823309773729109,0.0253937897817734,16.60718209613649,,,,0.030063617995977,,,1.3823309773729109
tmpfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,2,18.04497048128715,0.0253937897817734,16.60718209613649,0.0,0.0,0.0,0.030063617995977,0.0,0.0,1.3823309773729109,0.0253937897817734,16.60718209613649,,,,0.030063617995977,,,1.3823309773729109
tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,2,18.05477941069726,0.0253937897817734,16.60718209613649,0.0,0.0,0.0,0.0165801862100622,0.023292361196025,0.0,1.3823309773729109,0.0253937897817734,16.60718209613649,,,,0.0165801862100622,0.023292361196025,,1.3823309773729109
tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,2,18.05477941069726,0.0253937897817734,16.60718209613649,0.0,0.0,0.0,0.0165801862100622,0.023292361196025,0.0,1.3823309773729109,0.0253937897817734,16.60718209613649,,,,0.0165801862100622,0.023292361196025,,1.3823309773729109
tmpfs,tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,2,18.054804823569082,0.0253937897817734,16.60718209613649,0.0,0.0,0.0149002090249671,0.0249977512529407,0.0,0.0,1.3823309773729109,0.0253937897817734,16.60718209613649,,,0.0149002090249671,0.0249977512529407,,,1.3823309773729109
tmpfs,tmpfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,2,18.054804823569082,0.0253937897817734,16.60718209613649,0.0,0.0,0.0149002090249671,0.0249977512529407,0.0,0.0,1.3823309773729109,0.0253937897817734,16.60718209613649,,,0.0149002090249671,0.0249977512529407,,,1.3823309773729109
tmpfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,2,18.058153430076093,0.0253937897817734,16.60718209613649,0.0,0.0,0.019954205588895102,0.0,0.023292361196025,0.0,1.3823309773729109,0.0253937897817734,16.60718209613649,,,0.019954205588895102,,0.023292361196025,,1.3823309773729109
tmpfs,tmpfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,2,18.058153430076093,0.0253937897817734,16.60718209613649,0.0,0.0,0.019954205588895102,0.0,0.023292361196025,0.0,1.3823309773729109,0.0253937897817734,16.60718209613649,,,0.019954205588895102,,0.023292361196025,,1.3823309773729109
tmpfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,2,18.059870690312117,0.0253937897817734,16.60718209613649,0.0,0.0,0.0149002090249671,0.030063617995977,0.0,0.0,1.3823309773729109,0.0253937897817734,16.60718209613649,,,0.0149002090249671,0.030063617995977,,,1.3823309773729109
tmpfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,2,18.059870690312117,0.0253937897817734,16.60718209613649,0.0,0.0,0.0149002090249671,0.030063617995977,0.0,0.0,1.3823309773729109,0.0253937897817734,16.60718209613649,,,0.0149002090249671,0.030063617995977,,,1.3823309773729109
tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,2,18.06318691908724,0.0253937897817734,16.60718209613649,0.0,0.0,0.0,0.0165801862100622,0.0316998695860041,0.0,1.3823309773729109,0.0253937897817734,16.60718209613649,,,,0.0165801862100622,0.0316998695860041,,1.3823309773729109
tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,2,18.06318691908724,0.0253937897817734,16.60718209613649,0.0,0.0,0.0,0.0165801862100622,0.0316998695860041,0.0,1.3823309773729109,0.0253937897817734,16.60718209613649,,,,0.0165801862100622,0.0316998695860041,,1.3823309773729109
tmpfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,2,18.066328611636774,0.0253937897817734,16.60718209613649,0.0,0.0,0.028129387149574,0.0,0.023292361196025,0.0,1.3823309773729109,0.0253937897817734,16.60718209613649,,,0.028129387149574,,0.023292361196025,,1.3823309773729109
tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,2,18.066328611636774,0.0253937897817734,16.60718209613649,0.0,0.0,0.028129387149574,0.0,0.023292361196025,0.0,1.3823309773729109,0.0253937897817734,16.60718209613649,,,0.028129387149574,,0.023292361196025,,1.3823309773729109
tmpfs,tmpfs,beegfs,beegfs,ssd,beegfs,ssd,beegfs,beegfs,2,18.066560938466072,0.0253937897817734,16.60718209613649,0.0,0.0,0.019954205588895102,0.0,0.0316998695860041,0.0,1.3823309773729109,0.0253937897817734,16.60718209613649,,,0.019954205588895102,,0.0316998695860041,,1.3823309773729109
tmpfs,tmpfs,tmpfs,beegfs,ssd,beegfs,ssd,beegfs,beegfs,2,18.066560938466072,0.0253937897817734,16.60718209613649,0.0,0.0,0.019954205588895102,0.0,0.0316998695860041,0.0,1.3823309773729109,0.0253937897817734,16.60718209613649,,,0.019954205588895102,,0.0316998695860041,,1.3823309773729109
