operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0010.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0000.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0000.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0000.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0005.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0005.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0005.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,aggregated.h5,1.0,,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,aggregated.h5,1.0,,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,aggregated.h5,1.0,,222.2901611328125
write,1,327.87629555332666,15.899206161499023,1,1,0.101762188,"[1, 2, 4]",1,1,156.2388395333935,5,50847,aggregate,190758-dlt02,aggregated.h5,1.0,,15.899206161499023
write,1,327.87629555332666,15.899206161499023,1,1,0.101762188,"[1, 2, 4]",1,1,156.2388395333935,5,50847,aggregate,190758-dlt02,aggregated.h5,1.0,,15.899206161499023
write,1,327.87629555332666,15.899206161499023,1,1,0.101762188,"[1, 2, 4]",1,1,156.2388395333935,5,50847,aggregate,190758-dlt02,aggregated.h5,1.0,,15.899206161499023
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0009.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0009.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0009.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0004.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0004.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0004.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0011.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0011.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0011.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0008.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0008.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0008.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0001.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0001.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0001.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0006.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0006.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0006.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0003.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0003.h5,1.0,openmm,222.2901611328125
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0003.h5,1.0,openmm,222.2901611328125
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0005.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0005.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0005.h5,1.0,openmm,554.7116622924805
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-2-20241202-192946.h5,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-2-20241202-192946.h5,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-2-20241202-192946.h5,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-9-20241202-193042.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-9-20241202-193042.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-9-20241202-193042.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-7-20241202-193029.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-7-20241202-193029.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-7-20241202-193029.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,encoder-weights.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,encoder-weights.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,encoder-weights.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,discriminator-weights.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,discriminator-weights.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,discriminator-weights.pt,1.0,openmm,4450.3963623046875
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0004.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0004.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0004.h5,1.0,openmm,554.7116622924805
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-8-20241202-193035.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-8-20241202-193035.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-8-20241202-193035.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-2-20241202-192946.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-2-20241202-192946.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-2-20241202-192946.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,generator-weights.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,generator-weights.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,generator-weights.pt,1.0,openmm,4450.3963623046875
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0003.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0003.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0003.h5,1.0,openmm,554.7116622924805
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-5-20241202-193005.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-5-20241202-193005.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-5-20241202-193005.pt,1.0,openmm,4450.3963623046875
read,1,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,virtual_stage0000_task0000.h5,1.0,openmm,554.7116622924805
read,1,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,virtual_stage0000_task0000.h5,1.0,openmm,554.7116622924805
read,1,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,virtual_stage0000_task0000.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,embeddings-epoch-10-20241202-193048.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,embeddings-epoch-10-20241202-193048.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,embeddings-epoch-10-20241202-193048.h5,1.0,openmm,554.7116622924805
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-1-20241202-192940.h5,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-1-20241202-192940.h5,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-1-20241202-192940.h5,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-4-20241202-192959.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-4-20241202-192959.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-4-20241202-192959.pt,1.0,openmm,4450.3963623046875
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0006.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0006.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0006.h5,1.0,openmm,554.7116622924805
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-10-20241202-193048.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-10-20241202-193048.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-10-20241202-193048.pt,1.0,openmm,4450.3963623046875
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0008.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0008.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0008.h5,1.0,openmm,554.7116622924805
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-7-20241202-193029.h5,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-7-20241202-193029.h5,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-7-20241202-193029.h5,1.0,openmm,4450.3963623046875
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0011.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0011.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0011.h5,1.0,openmm,554.7116622924805
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-3-20241202-192953.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-3-20241202-192953.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-3-20241202-192953.pt,1.0,openmm,4450.3963623046875
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,embeddings-epoch-5-20241202-193005.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,embeddings-epoch-5-20241202-193005.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,embeddings-epoch-5-20241202-193005.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0009.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0009.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0009.h5,1.0,openmm,554.7116622924805
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,virtual_stage0000_task0000.h5,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,virtual_stage0000_task0000.h5,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,virtual_stage0000_task0000.h5,1.0,openmm,4450.3963623046875
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0002.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0002.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0002.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0007.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0007.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0007.h5,1.0,openmm,554.7116622924805
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-4-20241202-192959.h5,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-4-20241202-192959.h5,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-4-20241202-192959.h5,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-6-20241202-193022.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-6-20241202-193022.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-6-20241202-193022.pt,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-3-20241202-192953.h5,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-3-20241202-192953.h5,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-3-20241202-192953.h5,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-6-20241202-193022.h5,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-6-20241202-193022.h5,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-6-20241202-193022.h5,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-8-20241202-193035.h5,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-8-20241202-193035.h5,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-8-20241202-193035.h5,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-1-20241202-192940.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-1-20241202-192940.pt,1.0,openmm,4450.3963623046875
write,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-1-20241202-192940.pt,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-5-20241202-193005.h5,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-5-20241202-193005.h5,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-5-20241202-193005.h5,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-9-20241202-193042.h5,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-9-20241202-193042.h5,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-9-20241202-193042.h5,1.0,openmm,4450.3963623046875
