,operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB,estimated_trMiB_beegfs-tmpfs_16p,estimated_ts_slope_beegfs-tmpfs_16p,estimated_trMiB_beegfs-tmpfs_8p,estimated_ts_slope_beegfs-tmpfs_8p,estimated_trMiB_beegfs-tmpfs_4p,estimated_ts_slope_beegfs-tmpfs_4p,estimated_trMiB_beegfs-ssd_16p,estimated_ts_slope_beegfs-ssd_16p,estimated_trMiB_beegfs-ssd_8p,estimated_ts_slope_beegfs-ssd_8p,estimated_trMiB_beegfs-ssd_4p,estimated_ts_slope_beegfs-ssd_4p,estimated_trMiB_ssd_1p,estimated_ts_slope_ssd_1p,estimated_trMiB_ssd_3p,estimated_ts_slope_ssd_3p,estimated_trMiB_ssd_6p,estimated_ts_slope_ssd_6p,estimated_trMiB_ssd_12p,estimated_ts_slope_ssd_12p,estimated_trMiB_ssd_13p,estimated_ts_slope_ssd_13p,estimated_trMiB_ssd_16p,estimated_ts_slope_ssd_16p,estimated_trMiB_ssd_24p,estimated_ts_slope_ssd_24p,estimated_trMiB_ssd_34p,estimated_ts_slope_ssd_34p,estimated_trMiB_beegfs_1p,estimated_ts_slope_beegfs_1p,estimated_trMiB_beegfs_3p,estimated_ts_slope_beegfs_3p,estimated_trMiB_beegfs_6p,estimated_ts_slope_beegfs_6p,estimated_trMiB_beegfs_12p,estimated_ts_slope_beegfs_12p,estimated_trMiB_beegfs_13p,estimated_ts_slope_beegfs_13p,estimated_trMiB_beegfs_16p,estimated_ts_slope_beegfs_16p,estimated_trMiB_beegfs_24p,estimated_ts_slope_beegfs_24p,estimated_trMiB_beegfs_34p,estimated_ts_slope_beegfs_34p,estimated_trMiB_beegfs-ssd_13p,estimated_ts_slope_beegfs-ssd_13p,estimated_trMiB_beegfs-ssd_7p,estimated_ts_slope_beegfs-ssd_7p,estimated_trMiB_beegfs-tmpfs_13p,estimated_ts_slope_beegfs-tmpfs_13p,estimated_trMiB_beegfs-tmpfs_7p,estimated_ts_slope_beegfs-tmpfs_7p,estimated_trMiB_ssd-ssd_13p,estimated_ts_slope_ssd-ssd_13p,estimated_trMiB_ssd-ssd_7p,estimated_ts_slope_ssd-ssd_7p,estimated_trMiB_ssd-ssd_4p,estimated_ts_slope_ssd-ssd_4p,estimated_trMiB_tmpfs-tmpfs_13p,estimated_ts_slope_tmpfs-tmpfs_13p,estimated_trMiB_tmpfs-tmpfs_7p,estimated_ts_slope_tmpfs-tmpfs_7p,estimated_trMiB_tmpfs-tmpfs_4p,estimated_ts_slope_tmpfs-tmpfs_4p,estimated_trMiB_beegfs-ssd_34p,estimated_ts_slope_beegfs-ssd_34p,estimated_trMiB_beegfs-ssd_17p,estimated_ts_slope_beegfs-ssd_17p,estimated_trMiB_beegfs-ssd_9p,estimated_ts_slope_beegfs-ssd_9p,estimated_trMiB_beegfs-tmpfs_34p,estimated_ts_slope_beegfs-tmpfs_34p,estimated_trMiB_beegfs-tmpfs_17p,estimated_ts_slope_beegfs-tmpfs_17p,estimated_trMiB_beegfs-tmpfs_9p,estimated_ts_slope_beegfs-tmpfs_9p,estimated_trMiB_ssd-ssd_34p,estimated_ts_slope_ssd-ssd_34p,estimated_trMiB_ssd-ssd_17p,estimated_ts_slope_ssd-ssd_17p,estimated_trMiB_ssd-ssd_9p,estimated_ts_slope_ssd-ssd_9p,estimated_trMiB_tmpfs-tmpfs_34p,estimated_ts_slope_tmpfs-tmpfs_34p,estimated_trMiB_tmpfs-tmpfs_17p,estimated_ts_slope_tmpfs-tmpfs_17p,estimated_trMiB_tmpfs-tmpfs_9p,estimated_ts_slope_tmpfs-tmpfs_9p,estimated_trMiB_beegfs-ssd_24p,estimated_ts_slope_beegfs-ssd_24p,estimated_trMiB_beegfs-ssd_12p,estimated_ts_slope_beegfs-ssd_12p,estimated_trMiB_beegfs-ssd_6p,estimated_ts_slope_beegfs-ssd_6p,estimated_trMiB_beegfs-tmpfs_24p,estimated_ts_slope_beegfs-tmpfs_24p,estimated_trMiB_beegfs-tmpfs_12p,estimated_ts_slope_beegfs-tmpfs_12p,estimated_trMiB_beegfs-tmpfs_6p,estimated_ts_slope_beegfs-tmpfs_6p,estimated_trMiB_ssd-ssd_24p,estimated_ts_slope_ssd-ssd_24p,estimated_trMiB_ssd-ssd_12p,estimated_ts_slope_ssd-ssd_12p,estimated_trMiB_ssd-ssd_6p,estimated_ts_slope_ssd-ssd_6p,estimated_trMiB_tmpfs-tmpfs_24p,estimated_ts_slope_tmpfs-tmpfs_24p,estimated_trMiB_tmpfs-tmpfs_12p,estimated_ts_slope_tmpfs-tmpfs_12p,estimated_trMiB_tmpfs-tmpfs_6p,estimated_ts_slope_tmpfs-tmpfs_6p,estimated_trMiB_beegfs-ssd_1p,estimated_ts_slope_beegfs-ssd_1p,estimated_trMiB_beegfs-tmpfs_1p,estimated_ts_slope_beegfs-tmpfs_1p,estimated_trMiB_ssd-ssd_1p,estimated_ts_slope_ssd-ssd_1p,estimated_trMiB_tmpfs-tmpfs_1p,estimated_ts_slope_tmpfs-tmpfs_1p,estimated_trMiB_tmpfs-beegfs_13p,estimated_ts_slope_tmpfs-beegfs_13p,estimated_trMiB_tmpfs-beegfs_7p,estimated_ts_slope_tmpfs-beegfs_7p,estimated_trMiB_tmpfs-beegfs_4p,estimated_ts_slope_tmpfs-beegfs_4p,estimated_trMiB_ssd-beegfs_13p,estimated_ts_slope_ssd-beegfs_13p,estimated_trMiB_ssd-beegfs_7p,estimated_ts_slope_ssd-beegfs_7p,estimated_trMiB_ssd-beegfs_4p,estimated_ts_slope_ssd-beegfs_4p
323,scp,0,4096.0,,34,34,,"[1, 2, 4]",4,9,,ssd-ssd,34,stage_out-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",1.5,training,96868.54044342041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.10005208333334,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,scp,0,4096.0,,34,34,,"[1, 2, 4]",1,34,,tmpfs-tmpfs,34,stage_out-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",1.5,training,96868.54044342041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.29131944444447,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,scp,0,4096.0,,34,34,,"[1, 2, 4]",2,17,,tmpfs-tmpfs,34,stage_out-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",1.5,training,96868.54044342041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.24053819444444,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,scp,0,4096.0,,34,34,,"[1, 2, 4]",4,9,,tmpfs-tmpfs,34,stage_out-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",1.5,training,96868.54044342041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.64479166666668,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,cp,0,4096.0,,24,24,,"[1, 2, 4]",1,24,,beegfs-ssd,24,stage_out-training,,"embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,epoch-5-20241202-193005.pt,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,epoch-10-20241202-193048.pt,embeddings-epoch-7-20241202-193029.h5,epoch-3-20241202-192953.pt,virtual_stage0000_task0000.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-5-20241202-193005.h5,embeddings-epoch-9-20241202-193042.h5,embeddings-epoch-10-20241202-193048.h5",1.5,training,95122.45859527588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.6406019433466,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,cp,0,4096.0,,24,24,,"[1, 2, 4]",2,12,,beegfs-ssd,24,stage_out-training,,"embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,epoch-5-20241202-193005.pt,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,epoch-10-20241202-193048.pt,embeddings-epoch-7-20241202-193029.h5,epoch-3-20241202-192953.pt,virtual_stage0000_task0000.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-5-20241202-193005.h5,embeddings-epoch-9-20241202-193042.h5,embeddings-epoch-10-20241202-193048.h5",1.5,training,95122.45859527588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.7377993589744,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,cp,0,4096.0,,24,24,,"[1, 2, 4]",4,6,,beegfs-ssd,24,stage_out-training,,"embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,epoch-5-20241202-193005.pt,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,epoch-10-20241202-193048.pt,embeddings-epoch-7-20241202-193029.h5,epoch-3-20241202-192953.pt,virtual_stage0000_task0000.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-5-20241202-193005.h5,embeddings-epoch-9-20241202-193042.h5,embeddings-epoch-10-20241202-193048.h5",1.5,training,95122.45859527588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.6970833333332,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,cp,0,4096.0,,24,24,,"[1, 2, 4]",1,24,,beegfs-tmpfs,24,stage_out-training,,"embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,epoch-5-20241202-193005.pt,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,epoch-10-20241202-193048.pt,embeddings-epoch-7-20241202-193029.h5,epoch-3-20241202-192953.pt,virtual_stage0000_task0000.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-5-20241202-193005.h5,embeddings-epoch-9-20241202-193042.h5,embeddings-epoch-10-20241202-193048.h5",1.5,training,95122.45859527588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.07615187502492,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,cp,0,4096.0,,24,24,,"[1, 2, 4]",2,12,,beegfs-tmpfs,24,stage_out-training,,"embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,epoch-5-20241202-193005.pt,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,epoch-10-20241202-193048.pt,embeddings-epoch-7-20241202-193029.h5,epoch-3-20241202-192953.pt,virtual_stage0000_task0000.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-5-20241202-193005.h5,embeddings-epoch-9-20241202-193042.h5,embeddings-epoch-10-20241202-193048.h5",1.5,training,95122.45859527588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.52780318688369,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,cp,0,4096.0,,24,24,,"[1, 2, 4]",4,6,,beegfs-tmpfs,24,stage_out-training,,"embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,epoch-5-20241202-193005.pt,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,epoch-10-20241202-193048.pt,embeddings-epoch-7-20241202-193029.h5,epoch-3-20241202-192953.pt,virtual_stage0000_task0000.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-5-20241202-193005.h5,embeddings-epoch-9-20241202-193042.h5,embeddings-epoch-10-20241202-193048.h5",1.5,training,95122.45859527588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.0775,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,scp,0,4096.0,,24,24,,"[1, 2, 4]",1,24,,ssd-ssd,24,stage_out-training,,"embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,epoch-5-20241202-193005.pt,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,epoch-10-20241202-193048.pt,embeddings-epoch-7-20241202-193029.h5,epoch-3-20241202-192953.pt,virtual_stage0000_task0000.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-5-20241202-193005.h5,embeddings-epoch-9-20241202-193042.h5,embeddings-epoch-10-20241202-193048.h5",1.5,training,95122.45859527588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.53284722222223,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,scp,0,4096.0,,24,24,,"[1, 2, 4]",2,12,,ssd-ssd,24,stage_out-training,,"embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,epoch-5-20241202-193005.pt,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,epoch-10-20241202-193048.pt,embeddings-epoch-7-20241202-193029.h5,epoch-3-20241202-192953.pt,virtual_stage0000_task0000.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-5-20241202-193005.h5,embeddings-epoch-9-20241202-193042.h5,embeddings-epoch-10-20241202-193048.h5",1.5,training,95122.45859527588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.68041666666667,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,scp,0,4096.0,,24,24,,"[1, 2, 4]",4,6,,ssd-ssd,24,stage_out-training,,"embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,epoch-5-20241202-193005.pt,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,epoch-10-20241202-193048.pt,embeddings-epoch-7-20241202-193029.h5,epoch-3-20241202-192953.pt,virtual_stage0000_task0000.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-5-20241202-193005.h5,embeddings-epoch-9-20241202-193042.h5,embeddings-epoch-10-20241202-193048.h5",1.5,training,95122.45859527588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.37833333333334,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
336,scp,0,4096.0,,24,24,,"[1, 2, 4]",1,24,,tmpfs-tmpfs,24,stage_out-training,,"embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,epoch-5-20241202-193005.pt,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,epoch-10-20241202-193048.pt,embeddings-epoch-7-20241202-193029.h5,epoch-3-20241202-192953.pt,virtual_stage0000_task0000.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-5-20241202-193005.h5,embeddings-epoch-9-20241202-193042.h5,embeddings-epoch-10-20241202-193048.h5",1.5,training,95122.45859527588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.08402777777778,1.0,,,,,,,,,,,,,,,,,,,,,,,,
337,scp,0,4096.0,,24,24,,"[1, 2, 4]",2,12,,tmpfs-tmpfs,24,stage_out-training,,"embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,epoch-5-20241202-193005.pt,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,epoch-10-20241202-193048.pt,embeddings-epoch-7-20241202-193029.h5,epoch-3-20241202-192953.pt,virtual_stage0000_task0000.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-5-20241202-193005.h5,embeddings-epoch-9-20241202-193042.h5,embeddings-epoch-10-20241202-193048.h5",1.5,training,95122.45859527588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.95458333333335,1.0,,,,,,,,,,,,,,,,,,,,,,
338,scp,0,4096.0,,24,24,,"[1, 2, 4]",4,6,,tmpfs-tmpfs,24,stage_out-training,,"embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,epoch-5-20241202-193005.pt,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,epoch-10-20241202-193048.pt,embeddings-epoch-7-20241202-193029.h5,epoch-3-20241202-192953.pt,virtual_stage0000_task0000.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-5-20241202-193005.h5,embeddings-epoch-9-20241202-193042.h5,embeddings-epoch-10-20241202-193048.h5",1.5,training,95122.45859527588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.75187500000001,1.0,,,,,,,,,,,,,,,,,,,,
339,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0000.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,read,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0000.h5,2.0,openmm,189.79125213623047,,,,,,,,,,,,,2384.507984572009,0.15183047418084825,,,,,,,,,,,,,,,859.9990884828206,0.15183047418084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
