,operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB,estimated_trMiB_ssd_12p,estimated_ts_slope_ssd_12p,estimated_trMiB_beegfs_12p,estimated_ts_slope_beegfs_12p,estimated_trMiB_tmpfs_12p,estimated_ts_slope_tmpfs_12p,estimated_trMiB_ssd_6p,estimated_ts_slope_ssd_6p,estimated_trMiB_beegfs_6p,estimated_ts_slope_beegfs_6p,estimated_trMiB_tmpfs_6p,estimated_ts_slope_tmpfs_6p,estimated_trMiB_ssd_3p,estimated_ts_slope_ssd_3p,estimated_trMiB_beegfs_3p,estimated_ts_slope_beegfs_3p,estimated_trMiB_tmpfs_3p,estimated_ts_slope_tmpfs_3p,estimated_trMiB_beegfs-ssd_14p,estimated_ts_slope_beegfs-ssd_14p,estimated_trMiB_beegfs-ssd_7p,estimated_ts_slope_beegfs-ssd_7p,estimated_trMiB_beegfs-ssd_4p,estimated_ts_slope_beegfs-ssd_4p,estimated_trMiB_beegfs-tmpfs_14p,estimated_ts_slope_beegfs-tmpfs_14p,estimated_trMiB_beegfs-tmpfs_7p,estimated_ts_slope_beegfs-tmpfs_7p,estimated_trMiB_beegfs-tmpfs_4p,estimated_ts_slope_beegfs-tmpfs_4p,estimated_trMiB_ssd-ssd_14p,estimated_ts_slope_ssd-ssd_14p,estimated_trMiB_ssd-ssd_7p,estimated_ts_slope_ssd-ssd_7p,estimated_trMiB_ssd-ssd_4p,estimated_ts_slope_ssd-ssd_4p,estimated_trMiB_tmpfs-tmpfs_14p,estimated_ts_slope_tmpfs-tmpfs_14p,estimated_trMiB_tmpfs-tmpfs_7p,estimated_ts_slope_tmpfs-tmpfs_7p,estimated_trMiB_tmpfs-tmpfs_4p,estimated_ts_slope_tmpfs-tmpfs_4p,estimated_trMiB_beegfs-ssd_37p,estimated_ts_slope_beegfs-ssd_37p,estimated_trMiB_beegfs-ssd_19p,estimated_ts_slope_beegfs-ssd_19p,estimated_trMiB_beegfs-ssd_10p,estimated_ts_slope_beegfs-ssd_10p,estimated_trMiB_beegfs-tmpfs_37p,estimated_ts_slope_beegfs-tmpfs_37p,estimated_trMiB_beegfs-tmpfs_19p,estimated_ts_slope_beegfs-tmpfs_19p,estimated_trMiB_beegfs-tmpfs_10p,estimated_ts_slope_beegfs-tmpfs_10p,estimated_trMiB_ssd-ssd_37p,estimated_ts_slope_ssd-ssd_37p,estimated_trMiB_ssd-ssd_19p,estimated_ts_slope_ssd-ssd_19p,estimated_trMiB_ssd-ssd_10p,estimated_ts_slope_ssd-ssd_10p,estimated_trMiB_tmpfs-tmpfs_37p,estimated_ts_slope_tmpfs-tmpfs_37p,estimated_trMiB_tmpfs-tmpfs_19p,estimated_ts_slope_tmpfs-tmpfs_19p,estimated_trMiB_tmpfs-tmpfs_10p,estimated_ts_slope_tmpfs-tmpfs_10p,estimated_trMiB_beegfs-ssd_24p,estimated_ts_slope_beegfs-ssd_24p,estimated_trMiB_beegfs-ssd_12p,estimated_ts_slope_beegfs-ssd_12p,estimated_trMiB_beegfs-ssd_6p,estimated_ts_slope_beegfs-ssd_6p,estimated_trMiB_beegfs-tmpfs_24p,estimated_ts_slope_beegfs-tmpfs_24p,estimated_trMiB_beegfs-tmpfs_12p,estimated_ts_slope_beegfs-tmpfs_12p,estimated_trMiB_beegfs-tmpfs_6p,estimated_ts_slope_beegfs-tmpfs_6p,estimated_trMiB_ssd-ssd_24p,estimated_ts_slope_ssd-ssd_24p,estimated_trMiB_ssd-ssd_12p,estimated_ts_slope_ssd-ssd_12p,estimated_trMiB_ssd-ssd_6p,estimated_ts_slope_ssd-ssd_6p,estimated_trMiB_tmpfs-tmpfs_24p,estimated_ts_slope_tmpfs-tmpfs_24p,estimated_trMiB_tmpfs-tmpfs_12p,estimated_ts_slope_tmpfs-tmpfs_12p,estimated_trMiB_tmpfs-tmpfs_6p,estimated_ts_slope_tmpfs-tmpfs_6p,estimated_trMiB_ssd_1p,estimated_ts_slope_ssd_1p,estimated_trMiB_beegfs_1p,estimated_ts_slope_beegfs_1p,estimated_trMiB_tmpfs_1p,estimated_ts_slope_tmpfs_1p,estimated_trMiB_beegfs-ssd_1p,estimated_ts_slope_beegfs-ssd_1p,estimated_trMiB_beegfs-tmpfs_1p,estimated_ts_slope_beegfs-tmpfs_1p,estimated_trMiB_ssd-ssd_1p,estimated_ts_slope_ssd-ssd_1p,estimated_trMiB_tmpfs-tmpfs_1p,estimated_ts_slope_tmpfs-tmpfs_1p,estimated_trMiB_tmpfs-beegfs_14p,estimated_ts_slope_tmpfs-beegfs_14p,estimated_trMiB_tmpfs-beegfs_7p,estimated_ts_slope_tmpfs-beegfs_7p,estimated_trMiB_tmpfs-beegfs_4p,estimated_ts_slope_tmpfs-beegfs_4p,estimated_trMiB_ssd-beegfs_14p,estimated_ts_slope_ssd-beegfs_14p,estimated_trMiB_ssd-beegfs_7p,estimated_ts_slope_ssd-beegfs_7p,estimated_trMiB_ssd-beegfs_4p,estimated_ts_slope_ssd-beegfs_4p
91,scp,0,4096.0,,37,37,,"[1, 2, 4]",2,19,,ssd-ssd,37,stage_in-training,,"discriminator-weights.pt,embeddings-epoch-1-20241202-192940.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-2-20241202-192946.h5,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-4-20241202-192959.h5,embeddings-epoch-5-20241202-193005.h5,embeddings-epoch-5-20241202-193005.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-7-20241202-193029.h5,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-9-20241202-193042.h5,encoder-weights.pt,epoch-1-20241202-192940.pt,epoch-10-20241202-193048.pt,epoch-2-20241202-192946.pt,epoch-3-20241202-192953.pt,epoch-4-20241202-192959.pt,epoch-5-20241202-193005.pt,epoch-6-20241202-193022.pt,epoch-7-20241202-193029.pt,epoch-8-20241202-193035.pt,epoch-9-20241202-193042.pt,generator-weights.pt,stage0000_task0002.h5,stage0000_task0003.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0006.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0009.h5,stage0000_task0010.h5,stage0000_task0011.h5,virtual_stage0000_task0000.h5,virtual_stage0000_task0000.h5",0.5,openmm,5005.108024597168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.74479473299968,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,scp,0,4096.0,,37,37,,"[1, 2, 4]",4,10,,ssd-ssd,37,stage_in-training,,"discriminator-weights.pt,embeddings-epoch-1-20241202-192940.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-2-20241202-192946.h5,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-4-20241202-192959.h5,embeddings-epoch-5-20241202-193005.h5,embeddings-epoch-5-20241202-193005.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-7-20241202-193029.h5,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-9-20241202-193042.h5,encoder-weights.pt,epoch-1-20241202-192940.pt,epoch-10-20241202-193048.pt,epoch-2-20241202-192946.pt,epoch-3-20241202-192953.pt,epoch-4-20241202-192959.pt,epoch-5-20241202-193005.pt,epoch-6-20241202-193022.pt,epoch-7-20241202-193029.pt,epoch-8-20241202-193035.pt,epoch-9-20241202-193042.pt,generator-weights.pt,stage0000_task0002.h5,stage0000_task0003.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0006.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0009.h5,stage0000_task0010.h5,stage0000_task0011.h5,virtual_stage0000_task0000.h5,virtual_stage0000_task0000.h5",0.5,openmm,5005.108024597168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.27316017726241,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,scp,0,4096.0,,37,37,,"[1, 2, 4]",1,37,,tmpfs-tmpfs,37,stage_in-training,,"discriminator-weights.pt,embeddings-epoch-1-20241202-192940.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-2-20241202-192946.h5,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-4-20241202-192959.h5,embeddings-epoch-5-20241202-193005.h5,embeddings-epoch-5-20241202-193005.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-7-20241202-193029.h5,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-9-20241202-193042.h5,encoder-weights.pt,epoch-1-20241202-192940.pt,epoch-10-20241202-193048.pt,epoch-2-20241202-192946.pt,epoch-3-20241202-192953.pt,epoch-4-20241202-192959.pt,epoch-5-20241202-193005.pt,epoch-6-20241202-193022.pt,epoch-7-20241202-193029.pt,epoch-8-20241202-193035.pt,epoch-9-20241202-193042.pt,generator-weights.pt,stage0000_task0002.h5,stage0000_task0003.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0006.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0009.h5,stage0000_task0010.h5,stage0000_task0011.h5,virtual_stage0000_task0000.h5,virtual_stage0000_task0000.h5",0.5,openmm,5005.108024597168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.7614825039093,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,scp,0,4096.0,,37,37,,"[1, 2, 4]",2,19,,tmpfs-tmpfs,37,stage_in-training,,"discriminator-weights.pt,embeddings-epoch-1-20241202-192940.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-2-20241202-192946.h5,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-4-20241202-192959.h5,embeddings-epoch-5-20241202-193005.h5,embeddings-epoch-5-20241202-193005.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-7-20241202-193029.h5,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-9-20241202-193042.h5,encoder-weights.pt,epoch-1-20241202-192940.pt,epoch-10-20241202-193048.pt,epoch-2-20241202-192946.pt,epoch-3-20241202-192953.pt,epoch-4-20241202-192959.pt,epoch-5-20241202-193005.pt,epoch-6-20241202-193022.pt,epoch-7-20241202-193029.pt,epoch-8-20241202-193035.pt,epoch-9-20241202-193042.pt,generator-weights.pt,stage0000_task0002.h5,stage0000_task0003.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0006.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0009.h5,stage0000_task0010.h5,stage0000_task0011.h5,virtual_stage0000_task0000.h5,virtual_stage0000_task0000.h5",0.5,openmm,5005.108024597168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.26768042057599,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,scp,0,4096.0,,37,37,,"[1, 2, 4]",4,10,,tmpfs-tmpfs,37,stage_in-training,,"discriminator-weights.pt,embeddings-epoch-1-20241202-192940.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-2-20241202-192946.h5,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-4-20241202-192959.h5,embeddings-epoch-5-20241202-193005.h5,embeddings-epoch-5-20241202-193005.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-7-20241202-193029.h5,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-9-20241202-193042.h5,encoder-weights.pt,epoch-1-20241202-192940.pt,epoch-10-20241202-193048.pt,epoch-2-20241202-192946.pt,epoch-3-20241202-192953.pt,epoch-4-20241202-192959.pt,epoch-5-20241202-193005.pt,epoch-6-20241202-193022.pt,epoch-7-20241202-193029.pt,epoch-8-20241202-193035.pt,epoch-9-20241202-193042.pt,generator-weights.pt,stage0000_task0002.h5,stage0000_task0003.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0006.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0009.h5,stage0000_task0010.h5,stage0000_task0011.h5,virtual_stage0000_task0000.h5,virtual_stage0000_task0000.h5",0.5,openmm,5005.108024597168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.14513561149866,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,cp,0,4096.0,,24,24,,"[1, 2, 4]",1,24,,beegfs-ssd,24,stage_out-openmm,,"stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0008.dcd,stage0000_task0008.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0000.dcd,stage0000_task0000.h5,stage0000_task0001.dcd,stage0000_task0001.h5,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0011.dcd,stage0000_task0011.h5",0.5,openmm,174.60818481445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5432.254952843701,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,cp,0,4096.0,,24,24,,"[1, 2, 4]",2,12,,beegfs-ssd,24,stage_out-openmm,,"stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0008.dcd,stage0000_task0008.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0000.dcd,stage0000_task0000.h5,stage0000_task0001.dcd,stage0000_task0001.h5,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0011.dcd,stage0000_task0011.h5",0.5,openmm,174.60818481445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5232.634176995124,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,cp,0,4096.0,,24,24,,"[1, 2, 4]",4,6,,beegfs-ssd,24,stage_out-openmm,,"stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0008.dcd,stage0000_task0008.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0000.dcd,stage0000_task0000.h5,stage0000_task0001.dcd,stage0000_task0001.h5,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0011.dcd,stage0000_task0011.h5",0.5,openmm,174.60818481445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5031.619308666073,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,cp,0,4096.0,,24,24,,"[1, 2, 4]",1,24,,beegfs-tmpfs,24,stage_out-openmm,,"stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0008.dcd,stage0000_task0008.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0000.dcd,stage0000_task0000.h5,stage0000_task0001.dcd,stage0000_task0001.h5,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0011.dcd,stage0000_task0011.h5",0.5,openmm,174.60818481445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.2530711544336,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,cp,0,4096.0,,24,24,,"[1, 2, 4]",2,12,,beegfs-tmpfs,24,stage_out-openmm,,"stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0008.dcd,stage0000_task0008.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0000.dcd,stage0000_task0000.h5,stage0000_task0001.dcd,stage0000_task0001.h5,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0011.dcd,stage0000_task0011.h5",0.5,openmm,174.60818481445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.09231151088454,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,cp,0,4096.0,,24,24,,"[1, 2, 4]",4,6,,beegfs-tmpfs,24,stage_out-openmm,,"stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0008.dcd,stage0000_task0008.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0000.dcd,stage0000_task0000.h5,stage0000_task0001.dcd,stage0000_task0001.h5,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0011.dcd,stage0000_task0011.h5",0.5,openmm,174.60818481445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3795.8984469783586,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,scp,0,4096.0,,24,24,,"[1, 2, 4]",1,24,,ssd-ssd,24,stage_out-openmm,,"stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0008.dcd,stage0000_task0008.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0000.dcd,stage0000_task0000.h5,stage0000_task0001.dcd,stage0000_task0001.h5,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0011.dcd,stage0000_task0011.h5",0.5,openmm,174.60818481445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.67336697970414,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,scp,0,4096.0,,24,24,,"[1, 2, 4]",2,12,,ssd-ssd,24,stage_out-openmm,,"stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0008.dcd,stage0000_task0008.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0000.dcd,stage0000_task0000.h5,stage0000_task0001.dcd,stage0000_task0001.h5,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0011.dcd,stage0000_task0011.h5",0.5,openmm,174.60818481445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.46624089275332,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,scp,0,4096.0,,24,24,,"[1, 2, 4]",4,6,,ssd-ssd,24,stage_out-openmm,,"stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0008.dcd,stage0000_task0008.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0000.dcd,stage0000_task0000.h5,stage0000_task0001.dcd,stage0000_task0001.h5,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0011.dcd,stage0000_task0011.h5",0.5,openmm,174.60818481445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.07260863061063,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,scp,0,4096.0,,24,24,,"[1, 2, 4]",1,24,,tmpfs-tmpfs,24,stage_out-openmm,,"stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0008.dcd,stage0000_task0008.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0000.dcd,stage0000_task0000.h5,stage0000_task0001.dcd,stage0000_task0001.h5,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0011.dcd,stage0000_task0011.h5",0.5,openmm,174.60818481445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.74913318911155,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,scp,0,4096.0,,24,24,,"[1, 2, 4]",2,12,,tmpfs-tmpfs,24,stage_out-openmm,,"stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0008.dcd,stage0000_task0008.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0000.dcd,stage0000_task0000.h5,stage0000_task0001.dcd,stage0000_task0001.h5,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0011.dcd,stage0000_task0011.h5",0.5,openmm,174.60818481445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0025237686389,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,scp,0,4096.0,,24,24,,"[1, 2, 4]",4,6,,tmpfs-tmpfs,24,stage_out-openmm,,"stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0008.dcd,stage0000_task0008.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0000.dcd,stage0000_task0000.h5,stage0000_task0001.dcd,stage0000_task0001.h5,stage0000_task0002.dcd,stage0000_task0002.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0011.dcd,stage0000_task0011.h5",0.5,openmm,174.60818481445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.12662144972631,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,aggregated.h5,1.0,,714.5681018829346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2409.1343488453194,0.30234059087735937,865.465872048628,0.30234059087735937,2508.414786543849,0.30234059087735937,,,,,,,,,,,,,,,,,,,,
109,1,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,aggregated.h5,1.0,,714.5681018829346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2409.1343488453194,0.30234059087735937,865.465872048628,0.30234059087735937,2508.414786543849,0.30234059087735937,,,,,,,,,,,,,,,,,,,,
110,1,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,aggregated.h5,1.0,,714.5681018829346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2409.1343488453194,0.30234059087735937,865.465872048628,0.30234059087735937,2508.414786543849,0.30234059087735937,,,,,,,,,,,,,,,,,,,,
111,0,1,327.87629555332666,15.899206161499023,1,1,0.101762188,"[1, 2, 4]",1,1,156.2388395333935,5,50847,aggregate,190758-dlt02,aggregated.h5,1.0,,714.5681018829346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.8239783863691,0.27487114120138195,712.901477113835,0.27487114120138195,1707.3995703329788,0.27487114120138195,,,,,,,,,,,,,,,,,,,,
112,0,1,327.87629555332666,15.899206161499023,1,1,0.101762188,"[1, 2, 4]",1,1,156.2388395333935,5,50847,aggregate,190758-dlt02,aggregated.h5,1.0,,714.5681018829346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.8239783863691,0.27487114120138195,712.901477113835,0.27487114120138195,1707.3995703329788,0.27487114120138195,,,,,,,,,,,,,,,,,,,,
