producer,producerStageOrder,consumer,consumerStageOrder,producerStorageType,producerTasksPerNode,consumerStorageType,consumerTasksPerNode,SPM,estT_prod,estT_cons
training,2.0,stage_out-training,2.5,beegfs,1,beegfs-tmpfs,9,5.622694344306941,4.047221322219716,1.575473022087225
training,2.0,stage_out-training,2.5,beegfs,1,beegfs-ssd,24,5.875918559930071,4.964374226727465,0.911544333202606
training,2.0,stage_out-training,2.5,beegfs,1,beegfs-ssd,6,5.971519177079636,4.964374226727465,1.0071449503521717
training,2.0,stage_out-training,2.5,beegfs,1,beegfs-ssd,12,5.976600194368682,4.964374226727465,1.0122259676412175
training,2.0,stage_out-training,2.5,beegfs,1,beegfs-tmpfs,6,6.5595637153924296,4.964374226727465,1.5951894886649647
training,2.0,stage_out-training,2.5,ssd,1,ssd,1,9.65656250792155,9.65656250792155,0.0
training,2.0,stage_out-training,2.5,ssd,1,ssd,3,9.65656250792155,9.65656250792155,0.0
training,2.0,stage_out-training,2.5,ssd,1,ssd,6,9.65656250792155,9.65656250792155,0.0
training,2.0,stage_out-training,2.5,ssd,1,ssd,12,9.65656250792155,9.65656250792155,0.0
training,2.0,stage_out-training,2.5,ssd,1,ssd,13,9.65656250792155,9.65656250792155,0.0
training,2.0,stage_out-training,2.5,ssd,1,ssd,16,9.65656250792155,9.65656250792155,0.0
training,2.0,stage_out-training,2.5,ssd,1,ssd,24,9.65656250792155,9.65656250792155,0.0
training,2.0,stage_out-training,2.5,ssd,1,ssd,34,9.65656250792155,9.65656250792155,0.0
training,2.0,stage_out-training,2.5,ssd,1,ssd-beegfs,34,13.714301341012199,9.65656250792155,4.0577388330906485
training,2.0,stage_out-training,2.5,ssd,1,ssd-beegfs,9,13.731159455597888,9.65656250792155,4.074596947676339
training,2.0,stage_out-training,2.5,tmpfs,1,tmpfs-beegfs,34,13.918103838608307,1.3242475438565728,12.593856294751733
training,2.0,stage_out-training,2.5,ssd,1,ssd-beegfs,17,14.541934119040956,9.65656250792155,4.885371611119408
training,2.0,stage_out-training,2.5,beegfs,1,beegfs-tmpfs,34,15.25129523411248,4.047221322219716,11.204073911892763
training,2.0,stage_out-training,2.5,ssd,1,ssd-beegfs,24,17.501843953836342,13.40125913057274,4.100584823263602
training,2.0,stage_out-training,2.5,ssd,1,ssd-beegfs,6,17.602701227779775,13.40125913057274,4.201442097207036
training,2.0,stage_out-training,2.5,ssd,1,ssd-beegfs,12,18.663521771615976,13.40125913057274,5.262262641043236
training,2.0,stage_out-training,2.5,beegfs,1,beegfs-tmpfs,12,18.941022916295907,4.964374226727465,13.97664868956844
training,2.0,stage_out-training,2.5,tmpfs,1,tmpfs-beegfs,24,19.547601269359845,1.6267725068883456,17.920828762471498
training,2.0,stage_out-training,2.5,tmpfs,1,tmpfs-beegfs,17,19.921916000643815,1.3242475438565728,18.597668456787243
training,2.0,stage_out-training,2.5,beegfs,1,beegfs-tmpfs,17,19.949496760043406,4.047221322219716,15.90227543782369
training,2.0,stage_out-training,2.5,beegfs,1,beegfs-tmpfs,24,20.65455547274982,4.964374226727465,15.690181246022354
training,2.0,stage_out-training,2.5,tmpfs,1,tmpfs-beegfs,12,30.763992562890067,1.6267725068883456,29.13722005600172
training,2.0,stage_out-training,2.5,tmpfs,1,tmpfs-tmpfs,6,40.91638398905096,1.6267725068883456,39.28961148216262
training,2.0,stage_out-training,2.5,tmpfs,1,tmpfs-tmpfs,9,40.94783026168678,1.3242475438565728,39.62358271783021
training,2.0,stage_out-training,2.5,tmpfs,1,tmpfs-tmpfs,12,41.64768952469084,1.6267725068883456,40.020917017802496
training,2.0,stage_out-training,2.5,tmpfs,1,tmpfs-tmpfs,17,42.78401273707944,1.3242475438565728,41.45976519322287
training,2.0,stage_out-training,2.5,tmpfs,1,tmpfs-tmpfs,24,44.14382781205235,1.6267725068883456,42.51705530516401
training,2.0,stage_out-training,2.5,tmpfs,1,tmpfs-tmpfs,34,45.48314075516876,1.3242475438565728,44.15889321131219
training,2.0,stage_out-training,2.5,ssd,1,ssd-ssd,9,49.333708375161486,9.65656250792155,39.677145867239936
training,2.0,stage_out-training,2.5,ssd,1,ssd-ssd,17,51.03998806977075,9.65656250792155,41.3834255618492
training,2.0,stage_out-training,2.5,ssd,1,ssd-ssd,6,52.52760299135277,13.40125913057274,39.12634386078003
training,2.0,stage_out-training,2.5,ssd,1,ssd-ssd,34,52.749580417421456,9.65656250792155,43.093017909499906
training,2.0,stage_out-training,2.5,ssd,1,ssd-ssd,12,53.71373284228016,13.40125913057274,40.31247371170742
training,2.0,stage_out-training,2.5,ssd,1,ssd-ssd,24,55.47193390630925,13.40125913057274,42.070674775736514
stage_in-inference,2.5,inference,3.0,tmpfs,1,tmpfs,1,0.21515545114516274,0.0,0.21515545114516274
stage_in-inference,2.5,inference,3.0,tmpfs,3,tmpfs,1,0.21515545114516274,0.0,0.21515545114516274
stage_in-inference,2.5,inference,3.0,tmpfs,6,tmpfs,1,0.21515545114516274,0.0,0.21515545114516274
stage_in-inference,2.5,inference,3.0,tmpfs,12,tmpfs,1,0.21515545114516274,0.0,0.21515545114516274
stage_in-inference,2.5,inference,3.0,tmpfs,13,tmpfs,1,0.21515545114516274,0.0,0.21515545114516274
stage_in-inference,2.5,inference,3.0,tmpfs,16,tmpfs,1,0.21515545114516274,0.0,0.21515545114516274
stage_in-inference,2.5,inference,3.0,tmpfs,24,tmpfs,1,0.21515545114516274,0.0,0.21515545114516274
stage_in-inference,2.5,inference,3.0,tmpfs,34,tmpfs,1,0.21515545114516274,0.0,0.21515545114516274
stage_in-inference,2.5,inference,3.0,ssd,1,ssd,1,0.23059426085922088,0.0,0.23059426085922088
stage_in-inference,2.5,inference,3.0,ssd,3,ssd,1,0.23059426085922088,0.0,0.23059426085922088
stage_in-inference,2.5,inference,3.0,ssd,6,ssd,1,0.23059426085922088,0.0,0.23059426085922088
stage_in-inference,2.5,inference,3.0,ssd,12,ssd,1,0.23059426085922088,0.0,0.23059426085922088
stage_in-inference,2.5,inference,3.0,ssd,13,ssd,1,0.23059426085922088,0.0,0.23059426085922088
stage_in-inference,2.5,inference,3.0,ssd,16,ssd,1,0.23059426085922088,0.0,0.23059426085922088
stage_in-inference,2.5,inference,3.0,ssd,24,ssd,1,0.23059426085922088,0.0,0.23059426085922088
stage_in-inference,2.5,inference,3.0,ssd,34,ssd,1,0.23059426085922088,0.0,0.23059426085922088
stage_in-inference,2.5,inference,3.0,beegfs-tmpfs,4,tmpfs,1,0.24204781282493712,0.026892361679774376,0.21515545114516274
stage_in-inference,2.5,inference,3.0,beegfs-ssd,13,ssd,1,0.2517893548636938,0.021195094004472944,0.23059426085922088
stage_in-inference,2.5,inference,3.0,beegfs-ssd,4,ssd,1,0.2558158305808508,0.025221569721629918,0.23059426085922088
stage_in-inference,2.5,inference,3.0,beegfs-ssd,7,ssd,1,0.25596436075792717,0.025370099898706307,0.23059426085922088
stage_in-inference,2.5,inference,3.0,beegfs-tmpfs,13,tmpfs,1,0.4093232871403176,0.1941678359951549,0.21515545114516274
stage_in-inference,2.5,inference,3.0,beegfs-tmpfs,7,tmpfs,1,0.46985714087246544,0.2547016897273027,0.21515545114516274
stage_in-inference,2.5,inference,3.0,beegfs,1,beegfs,1,0.6380928234962785,0.0,0.6380928234962785
stage_in-inference,2.5,inference,3.0,beegfs,3,beegfs,1,0.6380928234962785,0.0,0.6380928234962785
stage_in-inference,2.5,inference,3.0,beegfs,6,beegfs,1,0.6380928234962785,0.0,0.6380928234962785
stage_in-inference,2.5,inference,3.0,beegfs,12,beegfs,1,0.6380928234962785,0.0,0.6380928234962785
stage_in-inference,2.5,inference,3.0,beegfs,13,beegfs,1,0.6380928234962785,0.0,0.6380928234962785
stage_in-inference,2.5,inference,3.0,beegfs,16,beegfs,1,0.6380928234962785,0.0,0.6380928234962785
stage_in-inference,2.5,inference,3.0,beegfs,24,beegfs,1,0.6380928234962785,0.0,0.6380928234962785
stage_in-inference,2.5,inference,3.0,beegfs,34,beegfs,1,0.6380928234962785,0.0,0.6380928234962785
stage_in-inference,2.5,inference,3.0,tmpfs-beegfs,4,beegfs,1,0.6651809462989727,0.02708812280269424,0.6380928234962785
stage_in-inference,2.5,inference,3.0,ssd-beegfs,4,beegfs,1,0.7058014384850643,0.0677086149887858,0.6380928234962785
stage_in-inference,2.5,inference,3.0,ssd-beegfs,13,beegfs,1,0.7107859603136231,0.07269313681734459,0.6380928234962785
stage_in-inference,2.5,inference,3.0,ssd-beegfs,7,beegfs,1,0.7454572709346358,0.10736444743835727,0.6380928234962785
stage_in-inference,2.5,inference,3.0,tmpfs-tmpfs,4,tmpfs,1,1.0492738836148443,0.8341184324696816,0.21515545114516274
stage_in-inference,2.5,inference,3.0,ssd-ssd,4,ssd,1,1.070014866885563,0.8394206060263419,0.23059426085922088
stage_in-inference,2.5,inference,3.0,tmpfs-tmpfs,7,tmpfs,1,1.0777438178260677,0.862588366680905,0.21515545114516274
stage_in-inference,2.5,inference,3.0,ssd-ssd,7,ssd,1,1.093914629886315,0.863320369027094,0.23059426085922088
stage_in-inference,2.5,inference,3.0,tmpfs-tmpfs,13,tmpfs,1,1.0943171590942415,0.8791617079490789,0.21515545114516274
stage_in-inference,2.5,inference,3.0,ssd-ssd,13,ssd,1,1.1219780357231326,0.8913837748639116,0.23059426085922088
stage_in-inference,2.5,inference,3.0,tmpfs-beegfs,7,beegfs,1,1.1455642162204338,0.5074713927241552,0.6380928234962785
stage_in-inference,2.5,inference,3.0,tmpfs-beegfs,13,beegfs,1,1.2359188046807805,0.5978259811845021,0.6380928234962785
inference,3.0,stage_out-inference,3.5,tmpfs,1,tmpfs,1,0.21515545114516274,0.21515545114516274,0.0
inference,3.0,stage_out-inference,3.5,tmpfs,1,tmpfs,3,0.21515545114516274,0.21515545114516274,0.0
inference,3.0,stage_out-inference,3.5,tmpfs,1,tmpfs,6,0.21515545114516274,0.21515545114516274,0.0
inference,3.0,stage_out-inference,3.5,tmpfs,1,tmpfs,12,0.21515545114516274,0.21515545114516274,0.0
inference,3.0,stage_out-inference,3.5,tmpfs,1,tmpfs,13,0.21515545114516274,0.21515545114516274,0.0
inference,3.0,stage_out-inference,3.5,tmpfs,1,tmpfs,16,0.21515545114516274,0.21515545114516274,0.0
inference,3.0,stage_out-inference,3.5,tmpfs,1,tmpfs,24,0.21515545114516274,0.21515545114516274,0.0
inference,3.0,stage_out-inference,3.5,tmpfs,1,tmpfs,34,0.21515545114516274,0.21515545114516274,0.0
inference,3.0,stage_out-inference,3.5,ssd,1,ssd,1,0.23059426085922088,0.23059426085922088,0.0
inference,3.0,stage_out-inference,3.5,ssd,1,ssd,3,0.23059426085922088,0.23059426085922088,0.0
inference,3.0,stage_out-inference,3.5,ssd,1,ssd,6,0.23059426085922088,0.23059426085922088,0.0
inference,3.0,stage_out-inference,3.5,ssd,1,ssd,12,0.23059426085922088,0.23059426085922088,0.0
inference,3.0,stage_out-inference,3.5,ssd,1,ssd,13,0.23059426085922088,0.23059426085922088,0.0
inference,3.0,stage_out-inference,3.5,ssd,1,ssd,16,0.23059426085922088,0.23059426085922088,0.0
inference,3.0,stage_out-inference,3.5,ssd,1,ssd,24,0.23059426085922088,0.23059426085922088,0.0
inference,3.0,stage_out-inference,3.5,ssd,1,ssd,34,0.23059426085922088,0.23059426085922088,0.0
inference,3.0,stage_out-inference,3.5,tmpfs,1,tmpfs-beegfs,4,0.24224357394785698,0.21515545114516274,0.02708812280269424
inference,3.0,stage_out-inference,3.5,tmpfs,1,tmpfs-beegfs,1,0.28309922105615964,0.21515545114516274,0.06794376991099692
inference,3.0,stage_out-inference,3.5,ssd,1,ssd-beegfs,4,0.2983028758480067,0.23059426085922088,0.0677086149887858
inference,3.0,stage_out-inference,3.5,ssd,1,ssd-beegfs,13,0.3032873976765655,0.23059426085922088,0.07269313681734459
inference,3.0,stage_out-inference,3.5,ssd,1,ssd-beegfs,1,0.3350789523623377,0.23059426085922088,0.10448469150311682
inference,3.0,stage_out-inference,3.5,ssd,1,ssd-beegfs,7,0.3379587082975781,0.23059426085922088,0.10736444743835727
inference,3.0,stage_out-inference,3.5,beegfs,1,beegfs,1,0.6380928234962785,0.6380928234962785,0.0
inference,3.0,stage_out-inference,3.5,beegfs,1,beegfs,3,0.6380928234962785,0.6380928234962785,0.0
inference,3.0,stage_out-inference,3.5,beegfs,1,beegfs,6,0.6380928234962785,0.6380928234962785,0.0
inference,3.0,stage_out-inference,3.5,beegfs,1,beegfs,12,0.6380928234962785,0.6380928234962785,0.0
inference,3.0,stage_out-inference,3.5,beegfs,1,beegfs,13,0.6380928234962785,0.6380928234962785,0.0
inference,3.0,stage_out-inference,3.5,beegfs,1,beegfs,16,0.6380928234962785,0.6380928234962785,0.0
inference,3.0,stage_out-inference,3.5,beegfs,1,beegfs,24,0.6380928234962785,0.6380928234962785,0.0
inference,3.0,stage_out-inference,3.5,beegfs,1,beegfs,34,0.6380928234962785,0.6380928234962785,0.0
inference,3.0,stage_out-inference,3.5,beegfs,1,beegfs-ssd,13,0.6592879175007514,0.6380928234962785,0.021195094004472944
inference,3.0,stage_out-inference,3.5,beegfs,1,beegfs-ssd,4,0.6633143932179084,0.6380928234962785,0.025221569721629918
inference,3.0,stage_out-inference,3.5,beegfs,1,beegfs-ssd,7,0.6634629233949848,0.6380928234962785,0.025370099898706307
inference,3.0,stage_out-inference,3.5,beegfs,1,beegfs-tmpfs,4,0.6649851851760529,0.6380928234962785,0.026892361679774376
inference,3.0,stage_out-inference,3.5,beegfs,1,beegfs-tmpfs,1,0.7087671287088496,0.6380928234962784,0.0706743052125712
inference,3.0,stage_out-inference,3.5,beegfs,1,beegfs-ssd,1,0.7110978579002503,0.6380928234962784,0.07300503440397187
inference,3.0,stage_out-inference,3.5,tmpfs,1,tmpfs-beegfs,7,0.722626843869318,0.21515545114516274,0.5074713927241552
inference,3.0,stage_out-inference,3.5,tmpfs,1,tmpfs-beegfs,13,0.8129814323296649,0.21515545114516274,0.5978259811845021
inference,3.0,stage_out-inference,3.5,beegfs,1,beegfs-tmpfs,13,0.8322606594914335,0.6380928234962785,0.1941678359951549
inference,3.0,stage_out-inference,3.5,beegfs,1,beegfs-tmpfs,7,0.8927945132235813,0.6380928234962785,0.2547016897273027
inference,3.0,stage_out-inference,3.5,tmpfs,1,tmpfs-tmpfs,4,1.0492738836148443,0.21515545114516274,0.8341184324696816
inference,3.0,stage_out-inference,3.5,tmpfs,1,tmpfs-tmpfs,1,1.0572880329939456,0.21515545114516274,0.8421325818487828
inference,3.0,stage_out-inference,3.5,ssd,1,ssd-ssd,4,1.070014866885563,0.23059426085922088,0.8394206060263419
inference,3.0,stage_out-inference,3.5,tmpfs,1,tmpfs-tmpfs,7,1.0777438178260677,0.21515545114516274,0.862588366680905
inference,3.0,stage_out-inference,3.5,ssd,1,ssd-ssd,1,1.0778187849877936,0.23059426085922088,0.8472245241285727
inference,3.0,stage_out-inference,3.5,ssd,1,ssd-ssd,7,1.093914629886315,0.23059426085922088,0.863320369027094
inference,3.0,stage_out-inference,3.5,tmpfs,1,tmpfs-tmpfs,13,1.0943171590942415,0.21515545114516274,0.8791617079490789
inference,3.0,stage_out-inference,3.5,ssd,1,ssd-ssd,13,1.1219780357231326,0.23059426085922088,0.8913837748639116
