producer,producerStageOrder,consumer,consumerStageOrder,producerStorageType,producerTasksPerNode,consumerStorageType,consumerTasksPerNode,SPM,estT_prod,estT_cons
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,39,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,42,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,45,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,47,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,48,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,49,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,50,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,51,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,52,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,53,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,56,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,60,beegfs,8,0.3539576486837463,0.0,0.3539576486837463
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,1,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,2,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,3,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,8,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,11,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,12,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,15,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,18,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,21,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,30,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,35,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,36,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,37,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,38,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,39,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,42,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,45,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,47,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,48,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,49,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,50,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,51,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,52,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,53,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,56,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,60,beegfs,15,0.3761334088228851,0.0,0.3761334088228851
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,1,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,2,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,3,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,8,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,11,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,12,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,15,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,18,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,21,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,30,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,35,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,36,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,37,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,38,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,39,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,42,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,45,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,47,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,48,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,49,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,50,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,51,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,52,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,53,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,56,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,beegfs,60,beegfs,30,0.6342273038821521,0.0,0.6342273038821521
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,1,ssd,8,0.9643777887831527,0.0,0.9643777887831527
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,2,ssd,8,0.9643777887831527,0.0,0.9643777887831527
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,3,ssd,8,0.9643777887831527,0.0,0.9643777887831527
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,8,ssd,8,0.9643777887831527,0.0,0.9643777887831527
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,11,ssd,8,0.9643777887831527,0.0,0.9643777887831527
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,12,ssd,8,0.9643777887831527,0.0,0.9643777887831527
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,15,ssd,8,0.9643777887831527,0.0,0.9643777887831527
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,18,ssd,8,0.9643777887831527,0.0,0.9643777887831527
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,21,ssd,8,0.9643777887831527,0.0,0.9643777887831527
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,30,ssd,8,0.9643777887831527,0.0,0.9643777887831527
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,35,ssd,8,0.9643777887831527,0.0,0.9643777887831527
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,36,ssd,8,0.9643777887831527,0.0,0.9643777887831527
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,37,ssd,8,0.9643777887831527,0.0,0.9643777887831527
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,38,ssd,8,0.9643777887831527,0.0,0.9643777887831527
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,39,ssd,8,0.9643777887831527,0.0,0.9643777887831527
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,42,ssd,8,0.9643777887831527,0.0,0.9643777887831527
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,45,ssd,8,0.9643777887831527,0.0,0.9643777887831527
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,47,ssd,8,0.9643777887831527,0.0,0.9643777887831527
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,48,ssd,8,0.9643777887831527,0.0,0.9643777887831527
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,49,ssd,8,0.9643777887831527,0.0,0.9643777887831527
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,50,ssd,8,0.9643777887831527,0.0,0.9643777887831527
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,51,ssd,8,0.9643777887831527,0.0,0.9643777887831527
