region,region_size,prevalent_critical_path,critical_path,count,fraction,config_nodes,individuals,individuals_merge,sifting,frequency,mutation_overlap
11,16,stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(3)->read_sifting(1)->write_sifting(1)->stage_out_individuals_merge(12)->read_frequency(1)->write_frequency(1),stage_in_individuals(4)->read_individuals(60)->write_individuals(60)->stage_out_individuals(3)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_frequency(5)->read_mutation_overlap(2)->write_mutation_overlap(2)->stage_out_frequency(8),1,0.0625,5,tmpfs,tmpfs,beegfs,tmpfs,beegfs
11,16,stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(3)->read_sifting(1)->write_sifting(1)->stage_out_individuals_merge(12)->read_frequency(1)->write_frequency(1),stage_in_individuals(4)->read_individuals(60)->write_individuals(60)->stage_out_individuals(3)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_mutation_overlap(5)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(8),1,0.0625,5,tmpfs,tmpfs,beegfs,beegfs,tmpfs
12,8,stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),1,0.125,10,tmpfs,beegfs,ssd,ssd,ssd
12,8,stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_mutation_overlap(3)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(12),1,0.125,10,tmpfs,beegfs,ssd,beegfs,ssd
12,8,stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(2)->write_sifting(2)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(8),1,0.125,5,tmpfs,beegfs,ssd,ssd,ssd
12,8,stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(2)->write_sifting(2)->stage_out_sifting(1)->stage_in_mutation_overlap(3)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(12),1,0.125,5,tmpfs,beegfs,ssd,beegfs,ssd
12,8,stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(5)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),1,0.125,10,tmpfs,beegfs,tmpfs,tmpfs,tmpfs
12,8,stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_mutation_overlap(5)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(8),1,0.125,10,tmpfs,beegfs,tmpfs,beegfs,tmpfs
12,8,stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(1)->stage_in_frequency(5)->read_frequency(2)->write_frequency(2)->stage_out_frequency(8),1,0.125,5,tmpfs,beegfs,tmpfs,tmpfs,tmpfs
12,8,stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(1)->stage_in_mutation_overlap(5)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(8),1,0.125,5,tmpfs,beegfs,tmpfs,beegfs,tmpfs
13,4,stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_mutation_overlap(1)->write_mutation_overlap(1)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_mutation_overlap(1)->write_mutation_overlap(1)->stage_out_frequency(8),1,0.25,10,tmpfs,beegfs,ssd,ssd,beegfs
13,4,stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_mutation_overlap(1)->write_mutation_overlap(1)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(2)->write_sifting(2)->stage_out_sifting(1)->stage_in_frequency(16)->read_mutation_overlap(2)->write_mutation_overlap(2)->stage_out_frequency(8),1,0.25,5,tmpfs,beegfs,ssd,ssd,beegfs
13,4,stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_mutation_overlap(1)->write_mutation_overlap(1)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(5)->read_mutation_overlap(1)->write_mutation_overlap(1)->stage_out_frequency(8),1,0.25,10,tmpfs,beegfs,tmpfs,tmpfs,beegfs
13,4,stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_mutation_overlap(1)->write_mutation_overlap(1)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(1)->stage_in_frequency(5)->read_mutation_overlap(2)->write_mutation_overlap(2)->stage_out_frequency(8),1,0.25,5,tmpfs,beegfs,tmpfs,tmpfs,beegfs
14,4,read_individuals(30)->write_individuals(30)->stage_out_individuals(4)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->read_frequency(1)->write_frequency(1),read_individuals(30)->write_individuals(30)->stage_out_individuals(4)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->read_frequency(1)->write_frequency(1),1,0.25,10,beegfs,ssd,ssd,beegfs,beegfs
14,4,read_individuals(30)->write_individuals(30)->stage_out_individuals(4)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->read_frequency(1)->write_frequency(1),read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->read_frequency(1)->write_frequency(1),1,0.25,10,beegfs,tmpfs,ssd,beegfs,beegfs
14,4,read_individuals(30)->write_individuals(30)->stage_out_individuals(4)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->read_frequency(1)->write_frequency(1),read_individuals(60)->write_individuals(60)->stage_out_individuals(4)->stage_in_sifting(3)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->read_frequency(2)->write_frequency(2),1,0.25,5,beegfs,ssd,ssd,beegfs,beegfs
14,4,read_individuals(30)->write_individuals(30)->stage_out_individuals(4)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->read_frequency(1)->write_frequency(1),read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->read_frequency(2)->write_frequency(2),1,0.25,5,beegfs,tmpfs,ssd,beegfs,beegfs
15,4,stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(3)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->read_frequency(1)->write_frequency(1),stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(3)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->read_frequency(1)->write_frequency(1),2,0.5,10,ssd,ssd,tmpfs,beegfs,beegfs
15,4,stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(3)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->read_frequency(1)->write_frequency(1),stage_in_individuals(4)->read_individuals(60)->write_individuals(60)->stage_out_individuals(3)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->read_frequency(2)->write_frequency(2),2,0.5,5,ssd,ssd,tmpfs,beegfs,beegfs
16,4,stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(3)->read_sifting(5)->write_sifting(5)->stage_out_individuals_merge(12)->read_frequency(5)->write_frequency(5),stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(3)->read_sifting(5)->write_sifting(5)->stage_out_individuals_merge(12)->read_frequency(5)->write_frequency(5),1,0.25,2,tmpfs,tmpfs,beegfs,beegfs,beegfs
16,4,stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(3)->read_sifting(5)->write_sifting(5)->stage_out_individuals_merge(12)->read_frequency(5)->write_frequency(5),stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(3)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_frequency(5)->read_frequency(5)->write_frequency(5)->stage_out_frequency(8),1,0.25,2,tmpfs,tmpfs,beegfs,tmpfs,tmpfs
16,4,stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(3)->read_sifting(5)->write_sifting(5)->stage_out_individuals_merge(12)->read_frequency(5)->write_frequency(5),stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(3)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_frequency(5)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_frequency(8),1,0.25,2,tmpfs,tmpfs,beegfs,tmpfs,beegfs
16,4,stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(3)->read_sifting(5)->write_sifting(5)->stage_out_individuals_merge(12)->read_frequency(5)->write_frequency(5),stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(3)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_mutation_overlap(5)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(8),1,0.25,2,tmpfs,tmpfs,beegfs,beegfs,tmpfs
17,4,stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(5)->write_sifting(5)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(5)->write_sifting(5)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(8),1,0.25,2,tmpfs,beegfs,ssd,ssd,ssd
17,4,stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(5)->write_sifting(5)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(5)->write_sifting(5)->stage_out_sifting(1)->stage_in_mutation_overlap(3)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(12),1,0.25,2,tmpfs,beegfs,ssd,beegfs,ssd
17,4,stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(5)->write_sifting(5)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(1)->stage_in_frequency(5)->read_frequency(5)->write_frequency(5)->stage_out_frequency(8),1,0.25,2,tmpfs,beegfs,tmpfs,tmpfs,tmpfs
17,4,stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(3)->read_sifting(5)->write_sifting(5)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(1)->stage_in_mutation_overlap(5)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(8),1,0.25,2,tmpfs,beegfs,tmpfs,beegfs,tmpfs
18,4,stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(3)->read_sifting(5)->write_sifting(5)->stage_out_individuals_merge(12)->read_frequency(5)->write_frequency(5),stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(3)->read_sifting(5)->write_sifting(5)->stage_out_individuals_merge(12)->read_frequency(5)->write_frequency(5),1,0.25,2,ssd,ssd,beegfs,beegfs,beegfs
18,4,stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(3)->read_sifting(5)->write_sifting(5)->stage_out_individuals_merge(12)->read_frequency(5)->write_frequency(5),stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(3)->read_sifting(5)->write_sifting(5)->stage_out_sifting(3)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(8),1,0.25,2,ssd,ssd,beegfs,ssd,ssd
18,4,stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(3)->read_sifting(5)->write_sifting(5)->stage_out_individuals_merge(12)->read_frequency(5)->write_frequency(5),stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(3)->read_sifting(5)->write_sifting(5)->stage_out_sifting(3)->stage_in_frequency(16)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_frequency(8),1,0.25,2,ssd,ssd,beegfs,ssd,beegfs
18,4,stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(3)->read_sifting(5)->write_sifting(5)->stage_out_individuals_merge(12)->read_frequency(5)->write_frequency(5),stage_in_individuals(4)->read_individuals(150)->write_individuals(150)->stage_out_individuals(3)->read_sifting(5)->write_sifting(5)->stage_out_sifting(3)->stage_in_mutation_overlap(3)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(12),1,0.25,2,ssd,ssd,beegfs,beegfs,ssd
19,16,read_individuals(30)->write_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),read_individuals(30)->write_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),1,0.0625,10,beegfs,beegfs,ssd,ssd,ssd
19,16,read_individuals(30)->write_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),read_individuals(30)->write_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_mutation_overlap(3)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(12),1,0.0625,10,beegfs,beegfs,ssd,beegfs,ssd
19,16,read_individuals(30)->write_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),read_individuals(30)->write_individuals(30)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(5)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),1,0.0625,10,beegfs,beegfs,tmpfs,tmpfs,tmpfs
19,16,read_individuals(30)->write_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),read_individuals(30)->write_individuals(30)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_mutation_overlap(5)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(8),1,0.0625,10,beegfs,beegfs,tmpfs,beegfs,tmpfs
19,16,read_individuals(30)->write_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),1,0.0625,10,ssd,beegfs,ssd,ssd,ssd
19,16,read_individuals(30)->write_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_mutation_overlap(3)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(12),1,0.0625,10,ssd,beegfs,ssd,beegfs,ssd
19,16,read_individuals(30)->write_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(3)->read_sifting(2)->write_sifting(2)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(8),1,0.0625,5,ssd,beegfs,ssd,ssd,ssd
19,16,read_individuals(30)->write_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(3)->read_sifting(2)->write_sifting(2)->stage_out_sifting(1)->stage_in_mutation_overlap(3)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(12),1,0.0625,5,ssd,beegfs,ssd,beegfs,ssd
19,16,read_individuals(30)->write_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(5)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),1,0.0625,10,ssd,beegfs,tmpfs,tmpfs,tmpfs
19,16,read_individuals(30)->write_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_mutation_overlap(5)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(8),1,0.0625,10,ssd,beegfs,tmpfs,beegfs,tmpfs
19,16,read_individuals(30)->write_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(1)->stage_in_frequency(5)->read_frequency(2)->write_frequency(2)->stage_out_frequency(8),1,0.0625,5,ssd,beegfs,tmpfs,tmpfs,tmpfs
19,16,read_individuals(30)->write_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(1)->stage_in_mutation_overlap(5)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(8),1,0.0625,5,ssd,beegfs,tmpfs,beegfs,tmpfs
19,16,read_individuals(30)->write_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),read_individuals(60)->write_individuals(60)->stage_in_sifting(3)->read_sifting(2)->write_sifting(2)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(8),1,0.0625,5,beegfs,beegfs,ssd,ssd,ssd
19,16,read_individuals(30)->write_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),read_individuals(60)->write_individuals(60)->stage_in_sifting(3)->read_sifting(2)->write_sifting(2)->stage_out_sifting(1)->stage_in_mutation_overlap(3)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(12),1,0.0625,5,beegfs,beegfs,ssd,beegfs,ssd
19,16,read_individuals(30)->write_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),read_individuals(60)->write_individuals(60)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(1)->stage_in_frequency(5)->read_frequency(2)->write_frequency(2)->stage_out_frequency(8),1,0.0625,5,beegfs,beegfs,tmpfs,tmpfs,tmpfs
19,16,read_individuals(30)->write_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(8),read_individuals(60)->write_individuals(60)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(1)->stage_in_mutation_overlap(5)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(8),1,0.0625,5,beegfs,beegfs,tmpfs,beegfs,tmpfs
20,8,read_individuals(30)->write_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_mutation_overlap(1)->write_mutation_overlap(1)->stage_out_frequency(8),read_individuals(30)->write_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_mutation_overlap(1)->write_mutation_overlap(1)->stage_out_frequency(8),1,0.125,10,beegfs,beegfs,ssd,ssd,beegfs
20,8,read_individuals(30)->write_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_mutation_overlap(1)->write_mutation_overlap(1)->stage_out_frequency(8),read_individuals(30)->write_individuals(30)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(5)->read_mutation_overlap(1)->write_mutation_overlap(1)->stage_out_frequency(8),1,0.125,10,beegfs,beegfs,tmpfs,tmpfs,beegfs
20,8,read_individuals(30)->write_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_mutation_overlap(1)->write_mutation_overlap(1)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_mutation_overlap(1)->write_mutation_overlap(1)->stage_out_frequency(8),1,0.125,10,ssd,beegfs,ssd,ssd,beegfs
20,8,read_individuals(30)->write_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_mutation_overlap(1)->write_mutation_overlap(1)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(3)->read_sifting(2)->write_sifting(2)->stage_out_sifting(1)->stage_in_frequency(16)->read_mutation_overlap(2)->write_mutation_overlap(2)->stage_out_frequency(8),1,0.125,5,ssd,beegfs,ssd,ssd,beegfs
20,8,read_individuals(30)->write_individuals(30)->stage_in_sifting(3)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(16)->read_mutation_overlap(1)->write_mutation_overlap(1)->stage_out_frequency(8),stage_in_individuals(4)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(1)->stage_in_frequency(5)->read_mutation_overlap(1)->write_mutation_overlap(1)->stage_out_frequency(8),1,0.125,10,ssd,beegfs,tmpfs,tmpfs,beegfs
