region,nodes,total,run_idfeature_stor,run_tracksingle_stor,run_gettracks_stor,run_trackstats_stor,run_identifymcs_stor,run_matchpf_stor,run_robustmcs_stor,run_mapfeature_stor,run_speed_stor,regret_vs_global_best
0,4,3.240273008306915,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,1.303934834826788
0,4,3.2423316104929656,beegfs,tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,tmpfs,1.3059934370128388
0,8,3.242889271517309,beegfs,beegfs,ssd,ssd,ssd,ssd,beegfs,beegfs,ssd,1.3065510980371822
0,4,3.243135813444628,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,1.3067976399645014
0,8,3.2473769578033336,beegfs,beegfs,ssd,ssd,ssd,beegfs,ssd,beegfs,ssd,1.3110387843232068
0,4,3.247408770226597,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,tmpfs,1.31107059674647
0,8,3.247453574820705,beegfs,beegfs,ssd,beegfs,ssd,ssd,ssd,beegfs,ssd,1.3111154013405781
0,4,3.247544858919968,beegfs,beegfs,beegfs,ssd,ssd,ssd,ssd,beegfs,beegfs,1.3112066854398412
0,4,3.2511358311638423,beegfs,ssd,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,tmpfs,1.3147976576837155
0,4,3.251376584243575,beegfs,ssd,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,1.315038410763448
0,4,3.251626353198204,beegfs,tmpfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,1.315288179718077
0,8,3.2547392356830827,beegfs,beegfs,tmpfs,beegfs,ssd,ssd,ssd,beegfs,ssd,1.3184010622029558
0,4,3.255003660416164,beegfs,beegfs,ssd,ssd,ssd,ssd,ssd,beegfs,beegfs,1.318665486936037
0,4,3.2553689281501024,beegfs,tmpfs,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,tmpfs,1.3190307546699755
0,4,3.258252350755797,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,1.3219141772756702
0,4,3.2588463144150595,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,1.3225081409349326
0,4,3.259641884932072,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,tmpfs,1.323303711451945
0,4,3.260522255905462,beegfs,ssd,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,tmpfs,1.3241840824253353
0,4,3.261145669680843,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,1.3248074962007164
0,4,3.262729929134864,beegfs,ssd,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,1.326391755654737
0,4,3.266472504086763,beegfs,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,tmpfs,1.330134330606636
0,4,3.269355926692456,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,1.3330177532123293
0,4,3.2699498903517203,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,1.3336117168715935
0,4,3.2700361727698737,beegfs,ssd,ssd,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,1.3336979992897469
0,4,3.270630136429137,beegfs,ssd,ssd,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,1.3342919629490102
0,4,3.2707454608687323,beegfs,ssd,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,tmpfs,1.3344072873886055
0,4,3.272200553173658,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,1.3358623796935314
0,4,3.272609849754556,beegfs,ssd,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,1.3362716762744293
0,4,3.2727553706109376,beegfs,tmpfs,beegfs,ssd,beegfs,ssd,beegfs,beegfs,tmpfs,1.3364171971308108
0,4,3.275076298938835,beegfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,1.338738125458708
0,4,3.2756702625980987,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,1.3393320891179719
0,4,3.276288842877262,beegfs,ssd,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,1.339950669397135
0,4,3.276882806536525,beegfs,ssd,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,1.3405446330563984
0,4,3.2772744437490813,beegfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,1.3409362702689545
0,4,3.277649975923518,beegfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,1.341311802443391
0,4,3.277969617863882,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,1.3416314443837551
0,4,3.279336315093341,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,1.3429981416132142
0,4,3.2794833988367187,beegfs,tmpfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,tmpfs,1.3431452253565919
0,4,3.2799493311893007,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,1.3436111577091738
0,4,3.281328969046223,beegfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,1.3449907955660962
0,4,3.281922932705487,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,1.34558475922536
0,4,3.283304129110318,beegfs,ssd,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,1.3469659556301914
0,4,3.283858946547598,beegfs,ssd,beegfs,ssd,beegfs,ssd,beegfs,beegfs,tmpfs,1.3475207730674712
0,4,3.283984375187736,beegfs,ssd,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,1.347646201707609
0,4,3.2842222879712706,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,1.3478841144911438
0,4,3.286290411474716,beegfs,ssd,ssd,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,1.349952237994589
0,4,3.2868843751339796,beegfs,ssd,ssd,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,1.3505462016538528
0,4,3.289024501356697,beegfs,tmpfs,tmpfs,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,1.3526863278765702
0,4,3.289996292215391,beegfs,ssd,ssd,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,1.353658118735264
0,4,3.2902370452951244,beegfs,ssd,ssd,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,1.3538988718149976
0,4,3.2904423709486985,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,1.3541041974685717
0,4,3.2905869747733787,beegfs,ssd,beegfs,beegfs,ssd,ssd,beegfs,beegfs,tmpfs,1.3542488012932519
0,4,3.2913305376436774,beegfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,1.3549923641635506
0,4,3.2915694297988156,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,tmpfs,1.3552312563186888
0,4,3.2919245013029412,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,1.3555863278228144
0,4,3.292741726214482,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,1.356403552734355
0,4,3.294223856568725,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,1.3578856830885981
0,4,3.295036418384353,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,1.3586982449042262
0,4,3.2952771714640856,beegfs,tmpfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,1.3589389979839588
0,4,3.2954650891615787,beegfs,ssd,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,1.3591269156814518
0,4,3.2973357736501363,beegfs,tmpfs,tmpfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,1.3609976001700095
0,4,3.3002386138925783,beegfs,ssd,ssd,beegfs,ssd,beegfs,ssd,beegfs,beegfs,1.3639004404124515
0,4,3.3015459468853585,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,1.3652077734052317
0,4,3.301590390186413,beegfs,ssd,ssd,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,1.3652522167062862
0,4,3.3022261929627756,beegfs,ssd,ssd,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,1.3658880194826488
0,4,3.302575991058232,beegfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,1.3662378175781051
0,4,3.3026730057354756,beegfs,ssd,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,tmpfs,1.3663348322553488
0,4,3.3033532518128927,beegfs,ssd,ssd,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,1.367015078332766
0,4,3.3052787400615395,beegfs,tmpfs,tmpfs,beegfs,ssd,beegfs,ssd,beegfs,beegfs,1.3689405665814127
0,4,3.305332965138311,beegfs,ssd,ssd,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,1.3689947916581842
0,4,3.306630516355374,beegfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,1.3702923428752474
0,4,3.3072663191317373,beegfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,1.3709281456516105
0,4,3.3092019886158246,beegfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,1.3728638151356978
0,4,3.3095656743975206,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,1.3732275009173938
0,4,3.309605921920282,beegfs,ssd,ssd,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,1.373267748440155
0,8,3.3107808058891575,beegfs,beegfs,beegfs,ssd,ssd,ssd,ssd,beegfs,ssd,1.3744426324090306
0,4,3.310932371626979,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,1.3745941981468524
0,4,3.3159293693853655,beegfs,tmpfs,beegfs,ssd,ssd,beegfs,beegfs,beegfs,tmpfs,1.3795911959052387
0,8,3.3182396073853533,beegfs,beegfs,ssd,ssd,ssd,ssd,ssd,beegfs,ssd,1.3819014339052265
0,4,3.3194229113805553,beegfs,tmpfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,1.3830847379004285
0,4,3.3196074905177353,beegfs,ssd,ssd,ssd,beegfs,beegfs,ssd,beegfs,beegfs,1.3832693170376085
0,4,3.3207666364707293,beegfs,ssd,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,1.3844284629906025
0,4,3.322719407599146,beegfs,ssd,ssd,ssd,beegfs,ssd,beegfs,beegfs,beegfs,1.3863812341190194
0,4,3.323165486332454,beegfs,tmpfs,beegfs,ssd,beegfs,tmpfs,tmpfs,beegfs,tmpfs,1.386827312852327
0,8,3.324688850286645,beegfs,ssd,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,ssd,1.3883506768065184
0,4,3.3260259367988634,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,1.3896877633187366
0,4,3.327032945322026,beegfs,ssd,beegfs,ssd,ssd,beegfs,beegfs,beegfs,tmpfs,1.3906947718418992
0,4,3.327392634028322,beegfs,ssd,beegfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,1.3910544605481951
0,8,3.3283678434093513,beegfs,ssd,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,ssd,1.3920296699292245
0,8,3.328961807068615,beegfs,ssd,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,1.3926236335884883
0,4,3.329447435824928,beegfs,ssd,ssd,beegfs,ssd,ssd,beegfs,beegfs,beegfs,1.3931092623448014
0,8,3.3305102231762658,beegfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,ssd,1.394172049696139
0,4,3.330526487317215,beegfs,ssd,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,1.394188313837088
0,4,3.3312067333946325,beegfs,ssd,ssd,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,1.3948685599145056
0,4,3.3316501198650617,beegfs,ssd,ssd,beegfs,beegfs,ssd,ssd,beegfs,beegfs,1.3953119463849348
0,4,3.3322786069062516,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,1.3959404334261247
0,8,3.334189216298972,beegfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,ssd,1.397851042818845
0,4,3.3342690622691142,beegfs,ssd,beegfs,ssd,beegfs,tmpfs,tmpfs,beegfs,tmpfs,1.3979308887889874
0,4,3.3344875619938894,beegfs,tmpfs,tmpfs,beegfs,ssd,ssd,beegfs,beegfs,beegfs,1.3981493885137626
0,8,3.3347831799582357,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,1.3984450064781089
0,4,3.3349493083465314,beegfs,ssd,ssd,ssd,beegfs,tmpfs,tmpfs,beegfs,beegfs,1.3986111348664045
0,8,3.335303613309714,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,ssd,1.398965439829587
0,4,3.335356500370135,beegfs,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,1.3990183268900083
0,4,3.336246859563594,beegfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,1.3999086860834673
0,4,3.3366902460340224,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,1.4003520725538956
0,4,3.3372841236155595,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,1.4009459501354327
0,4,3.338989601299806,beegfs,tmpfs,tmpfs,tmpfs,beegfs,ssd,ssd,beegfs,beegfs,1.4026514278196793
0,4,3.339035493492841,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,1.402697320012714
0,8,3.3395765700916833,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,ssd,1.4032383966115565
0,4,3.339629457152105,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,1.4032912836719782
0,4,3.341557080397529,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,tmpfs,1.4052189069174021
0,8,3.34207529274748,beegfs,ssd,ssd,beegfs,beegfs,ssd,beegfs,beegfs,ssd,1.4057371192673531
0,4,3.342280175503706,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,ssd,beegfs,beegfs,1.405942002023579
0,8,3.3423160458272134,beegfs,ssd,ssd,beegfs,ssd,beegfs,beegfs,beegfs,ssd,1.4059778723470866
0,4,3.342642161232513,beegfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,1.406303987752386
0,4,3.344941516498296,beegfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,1.4086033430181693
0,4,3.3463211543552185,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,1.4099829808750917
0,4,3.3469151180144823,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,1.4105769445343554
0,4,3.347856914252109,beegfs,tmpfs,beegfs,ssd,ssd,beegfs,tmpfs,beegfs,tmpfs,1.411518740771982
0,8,3.3478966656371005,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,ssd,1.4115584921569737
0,8,3.348137418716834,beegfs,tmpfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,ssd,1.4117992452367072
0,4,3.3492144732802656,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,tmpfs,1.4128762998001387
0,8,3.352541637156598,beegfs,ssd,ssd,ssd,beegfs,tmpfs,beegfs,beegfs,ssd,1.4162034636764713
0,8,3.352690055770549,beegfs,tmpfs,tmpfs,tmpfs,beegfs,ssd,beegfs,beegfs,ssd,1.4163518822904222
0,4,3.35274294283097,beegfs,beegfs,ssd,beegfs,beegfs,ssd,beegfs,beegfs,tmpfs,1.416404769350843
0,4,3.352983695910703,beegfs,beegfs,ssd,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,1.416645522430576
0,8,3.353669390718502,beegfs,ssd,ssd,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,1.4173312172383752
0,4,3.3546705660763947,beegfs,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,tmpfs,1.4183323925962679
0,4,3.355139759915169,beegfs,tmpfs,beegfs,ssd,ssd,ssd,beegfs,beegfs,tmpfs,1.418801586435042
0,8,3.3568145939385676,beegfs,ssd,ssd,ssd,beegfs,beegfs,beegfs,beegfs,ssd,1.4204764204584408
0,4,3.3575801542154027,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,1.4212419807352759
0,4,3.3589604901887693,beegfs,ssd,beegfs,ssd,ssd,beegfs,tmpfs,beegfs,tmpfs,1.4226223167086425
0,8,3.3594907636081226,beegfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,1.4231525901279958
0,4,3.3596407362661864,beegfs,ssd,ssd,ssd,ssd,beegfs,tmpfs,beegfs,beegfs,1.4233025627860596
0,4,3.3600286036933475,beegfs,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,tmpfs,1.4236904302132207
0,4,3.36026935677308,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,1.4239311832929533
0,4,3.360620814257695,beegfs,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,beegfs,tmpfs,1.4242826407775682
0,4,3.3623279589591313,beegfs,beegfs,tmpfs,tmpfs,beegfs,ssd,beegfs,beegfs,tmpfs,1.4259897854790045
0,4,3.364337040801992,beegfs,beegfs,ssd,beegfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,1.427998867321865
0,4,3.364373235248817,beegfs,ssd,ssd,ssd,beegfs,ssd,ssd,beegfs,beegfs,1.42803506176869
0,4,3.3648937710396645,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,beegfs,tmpfs,1.4285555975595376
0,4,3.3658934063735746,beegfs,ssd,ssd,ssd,ssd,beegfs,beegfs,beegfs,beegfs,1.4295552328934478
0,4,3.3662433358518298,beegfs,ssd,beegfs,ssd,ssd,ssd,beegfs,beegfs,tmpfs,1.429905162371703
0,4,3.368079615753891,beegfs,beegfs,ssd,ssd,beegfs,tmpfs,beegfs,beegfs,tmpfs,1.431741442273764
0,8,3.369928079617433,beegfs,ssd,ssd,ssd,beegfs,ssd,beegfs,beegfs,ssd,1.433589906137306
0,4,3.3703725492405834,beegfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,1.4340343757604566
0,4,3.370963038359584,beegfs,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,1.4346248648794573
0,4,3.371101263474598,beegfs,ssd,ssd,beegfs,ssd,ssd,ssd,beegfs,beegfs,1.4347630899944712
0,4,3.3715570020188483,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,1.4352188285387215
0,4,3.3716227016643696,beegfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,1.4352845281842428
0,8,3.3720659202251797,beegfs,ssd,ssd,beegfs,tmpfs,beegfs,ssd,beegfs,ssd,1.4357277467450529
0,4,3.3723525725358607,beegfs,beegfs,ssd,ssd,beegfs,beegfs,beegfs,beegfs,tmpfs,1.436014399055734
0,8,3.3726598838844435,beegfs,ssd,ssd,beegfs,beegfs,beegfs,ssd,beegfs,ssd,1.4363217104043167
0,4,3.3734846252642723,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,1.4371464517841455
0,4,3.375894974971028,beegfs,ssd,ssd,ssd,ssd,beegfs,ssd,beegfs,beegfs,1.4395568014909013
0,4,3.3761413896435593,beegfs,tmpfs,tmpfs,beegfs,ssd,ssd,ssd,beegfs,beegfs,1.4398032161634324
0,8,3.3778872931148003,beegfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,ssd,1.4415491196346735
0,4,3.3780072567185297,beegfs,beegfs,beegfs,ssd,beegfs,ssd,beegfs,beegfs,tmpfs,1.441669083238403
0,4,3.378248699221962,beegfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,1.441910525741835
0,8,3.378481256774064,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,ssd,1.4421430832939373
0,4,3.3788426628812256,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,1.4425044894010988
0,4,3.381142018147009,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,1.444803844666882
0,8,3.381526436357017,beegfs,ssd,ssd,beegfs,ssd,ssd,beegfs,beegfs,ssd,1.4451882628768904
0,8,3.383274646907512,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,ssd,beegfs,ssd,1.4469364734273853
0,4,3.3849112407774458,beegfs,beegfs,ssd,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,1.448573067297319
0,4,3.3854660582147256,beegfs,beegfs,ssd,ssd,beegfs,ssd,beegfs,beegfs,tmpfs,1.4491278847345987
0,8,3.386014122643042,beegfs,ssd,ssd,beegfs,ssd,beegfs,ssd,beegfs,ssd,1.449675949162915
0,4,3.387196497423622,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,1.4508583239434953
0,8,3.387347809246638,beegfs,tmpfs,tmpfs,beegfs,ssd,ssd,beegfs,beegfs,ssd,1.451009635766511
0,8,3.3876328890266647,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,ssd,1.4512947155465379
0,4,3.3885631946530803,beegfs,ssd,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,1.4522250211729535
0,4,3.38961339933251,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,1.4532752258523831
0,8,3.3918354955326624,beegfs,tmpfs,tmpfs,beegfs,ssd,beegfs,ssd,beegfs,ssd,1.4554973220525356
0,4,3.3921940864405067,beegfs,beegfs,ssd,beegfs,ssd,ssd,beegfs,beegfs,tmpfs,1.4558559129603799
0,4,3.3921969016398235,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,tmpfs,beegfs,tmpfs,1.4558587281596966
0,4,3.396821315906408,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,tmpfs,beegfs,tmpfs,1.460483142426281
0,4,3.397270792215247,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,1.4609326187351201
0,4,3.399479747302884,beegfs,beegfs,tmpfs,beegfs,ssd,ssd,beegfs,beegfs,tmpfs,1.4631415738227571
0,8,3.400512670754396,beegfs,ssd,ssd,ssd,beegfs,beegfs,ssd,beegfs,ssd,1.4641744972742692
0,4,3.4031530585524865,beegfs,beegfs,ssd,beegfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,1.4668148850723597
0,4,3.404280117402604,beegfs,beegfs,ssd,ssd,beegfs,beegfs,tmpfs,beegfs,tmpfs,1.4679419439224772
0,4,3.4050806817979105,beegfs,beegfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,1.4687425083177836
0,4,3.4051037969033784,beegfs,ssd,ssd,ssd,ssd,ssd,beegfs,beegfs,beegfs,1.4687656234232516
0,4,3.410438719414864,beegfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,1.4741005459347374
0,4,3.4127380746806475,beegfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,1.4763999012005207
0,8,3.4129344363358154,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,ssd,1.4765962628556886
0,8,3.4131020783918613,beegfs,ssd,ssd,ssd,ssd,beegfs,beegfs,beegfs,ssd,1.4767639049117345
0,4,3.414914946641661,beegfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,1.4785767731615342
0,8,3.4174256286155247,beegfs,ssd,ssd,beegfs,beegfs,ssd,ssd,beegfs,ssd,1.4810874551353979
0,4,3.4211812554929577,beegfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,beegfs,tmpfs,1.4848430820128309
0,4,3.4215409441992533,beegfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,1.4852027707191264
0,4,3.4225723395243977,beegfs,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,1.4862341660442708
0,8,3.4232470015051453,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,ssd,beegfs,ssd,1.4869088280250184
0,4,3.425337481110501,beegfs,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,ssd,1.4889993076303742
0,8,3.4280403916385933,beegfs,tmpfs,tmpfs,tmpfs,beegfs,ssd,ssd,beegfs,ssd,1.4917022181584665
0,4,3.4284173724400464,beegfs,beegfs,beegfs,ssd,beegfs,tmpfs,tmpfs,beegfs,tmpfs,1.4920791989599196
0,4,3.4286400569891535,beegfs,beegfs,ssd,ssd,ssd,beegfs,beegfs,beegfs,tmpfs,1.4923018835090267
0,4,3.4290164742332068,beegfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,ssd,1.49267830075308
0,4,3.4291983370819903,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,tmpfs,1.4928601636018635
0,4,3.4296104378924706,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,1.4932722644123437
0,8,3.4313309658424935,beegfs,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,ssd,beegfs,ssd,1.4949927923623667
0,4,3.432133598984343,beegfs,beegfs,ssd,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,1.495795425504216
0,4,3.4358761739362422,beegfs,beegfs,ssd,ssd,beegfs,tmpfs,tmpfs,beegfs,tmpfs,1.4995380004561154
0,4,3.4394192598467206,beegfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,1.5030810863665938
0,4,3.442723923571336,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,ssd,1.506385750091209
0,4,3.4429646766510684,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,ssd,1.5066265031709416
0,8,3.4452784154854776,beegfs,ssd,ssd,ssd,beegfs,ssd,ssd,beegfs,ssd,1.5089402420053508
0,4,3.446757624553048,beegfs,ssd,ssd,ssd,ssd,ssd,ssd,beegfs,beegfs,1.510419451072921
