individuals_store,individuals_merge_store,sifting_store,mutation_overlap_store,frequency_store,nodes,total,o1,o2,o3,dur_individuals,dur_individuals_merge,dur_sifting,dur_mutation_overlap,dur_frequency
beegfs,beegfs,ssd,tmpfs,ssd,2,8906.628668995772,0.0,8776.367354962518,130.26131403325377,0.0,348.3430836561423,8776.367354962518,2.8223168343827103,130.26131403325377
beegfs,beegfs,ssd,ssd,ssd,2,8906.628668995772,0.0,8776.367354962518,130.26131403325377,0.0,348.34044810177005,8776.367354962518,25.638724676860004,130.26131403325377
beegfs,beegfs,ssd,beegfs,beegfs,2,9141.653007125715,0.0,8776.367354962518,365.28565216319714,0.0,348.3050127787198,8776.367354962518,12.622837820387888,365.28565216319714
beegfs,beegfs,ssd,tmpfs,beegfs,2,9141.653007125715,0.0,8776.367354962518,365.28565216319714,0.0,348.3430836561423,8776.367354962518,2.8223168343827103,365.28565216319714
beegfs,beegfs,ssd,ssd,beegfs,2,9141.653007125715,0.0,8776.367354962518,365.28565216319714,0.0,348.34044810177005,8776.367354962518,25.638724676860004,365.28565216319714
beegfs,beegfs,tmpfs,beegfs,tmpfs,2,13004.509501382914,0.0,12902.998897520418,101.51060386249705,0.0,348.3430836561423,12902.998897520418,12.622837820387888,101.51060386249705
beegfs,beegfs,tmpfs,tmpfs,tmpfs,2,13004.509501382914,0.0,12902.998897520418,101.51060386249705,0.0,348.3430836561423,12902.998897520418,2.8223168343827103,101.51060386249705
beegfs,beegfs,tmpfs,ssd,tmpfs,2,13004.509501382914,0.0,12902.998897520418,101.51060386249705,0.0,348.3430836561423,12902.998897520418,25.638724676860004,101.51060386249705
beegfs,beegfs,tmpfs,beegfs,ssd,2,13033.260211553672,0.0,12902.998897520418,130.26131403325377,0.0,348.34044810177005,12902.998897520418,12.622837820387888,130.26131403325377
beegfs,beegfs,tmpfs,tmpfs,ssd,2,13033.260211553672,0.0,12902.998897520418,130.26131403325377,0.0,348.3430836561423,12902.998897520418,2.8223168343827103,130.26131403325377
beegfs,beegfs,tmpfs,ssd,ssd,2,13033.260211553672,0.0,12902.998897520418,130.26131403325377,0.0,348.34044810177005,12902.998897520418,25.638724676860004,130.26131403325377
beegfs,beegfs,tmpfs,beegfs,beegfs,2,13268.284549683614,0.0,12902.998897520418,365.28565216319714,0.0,348.3050127787198,12902.998897520418,12.622837820387888,365.28565216319714
beegfs,beegfs,tmpfs,tmpfs,beegfs,2,13268.284549683614,0.0,12902.998897520418,365.28565216319714,0.0,348.3430836561423,12902.998897520418,2.8223168343827103,365.28565216319714
beegfs,beegfs,tmpfs,ssd,beegfs,2,13268.284549683614,0.0,12902.998897520418,365.28565216319714,0.0,348.34044810177005,12902.998897520418,25.638724676860004,365.28565216319714
beegfs,tmpfs,beegfs,beegfs,tmpfs,2,15687.885325520318,15550.356189167913,36.018532489907756,101.51060386249705,15550.356189167913,36.018532489907756,0.022721782953132354,12.622837820387888,101.51060386249705
beegfs,tmpfs,beegfs,tmpfs,tmpfs,2,15687.885325520318,15550.356189167913,36.018532489907756,101.51060386249705,15550.356189167913,36.018532489907756,0.022721782953132354,2.8223168343827103,101.51060386249705
beegfs,tmpfs,beegfs,ssd,tmpfs,2,15687.885325520318,15550.356189167913,36.018532489907756,101.51060386249705,15550.356189167913,36.018532489907756,0.022721782953132354,25.638724676860004,101.51060386249705
beegfs,tmpfs,beegfs,beegfs,ssd,2,15716.636035691075,15550.356189167913,36.018532489907756,130.26131403325377,15550.356189167913,36.018532489907756,0.02115105089616711,12.622837820387888,130.26131403325377
beegfs,tmpfs,beegfs,tmpfs,ssd,2,15716.636035691075,15550.356189167913,36.018532489907756,130.26131403325377,15550.356189167913,36.018532489907756,0.022721782953132354,2.8223168343827103,130.26131403325377
beegfs,tmpfs,beegfs,ssd,ssd,2,15716.636035691075,15550.356189167913,36.018532489907756,130.26131403325377,15550.356189167913,36.018532489907756,0.02115105089616711,25.638724676860004,130.26131403325377
beegfs,tmpfs,beegfs,beegfs,beegfs,2,15951.660373821018,15550.356189167913,36.018532489907756,365.28565216319714,15550.356189167913,36.018532489907756,0.0,12.622837820387888,365.28565216319714
beegfs,tmpfs,beegfs,tmpfs,beegfs,2,15951.660373821018,15550.356189167913,36.018532489907756,365.28565216319714,15550.356189167913,36.018532489907756,0.022721782953132354,2.8223168343827103,365.28565216319714
beegfs,tmpfs,beegfs,ssd,beegfs,2,15951.660373821018,15550.356189167913,36.018532489907756,365.28565216319714,15550.356189167913,36.018532489907756,0.02115105089616711,25.638724676860004,365.28565216319714
beegfs,ssd,beegfs,beegfs,tmpfs,2,18729.713523284863,18628.180197639413,0.022721782953132354,101.51060386249705,18628.180197639413,-410.12477770158773,0.022721782953132354,12.622837820387888,101.51060386249705
beegfs,ssd,beegfs,tmpfs,tmpfs,2,18729.713523284863,18628.180197639413,0.022721782953132354,101.51060386249705,18628.180197639413,-410.12477770158773,0.022721782953132354,2.8223168343827103,101.51060386249705
beegfs,ssd,beegfs,ssd,tmpfs,2,18729.713523284863,18628.180197639413,0.022721782953132354,101.51060386249705,18628.180197639413,-410.12477770158773,0.022721782953132354,25.638724676860004,101.51060386249705
beegfs,ssd,beegfs,beegfs,ssd,2,18758.462662723563,18628.180197639413,0.02115105089616711,130.26131403325377,18628.180197639413,-410.12477770158773,0.02115105089616711,12.622837820387888,130.26131403325377
beegfs,ssd,beegfs,ssd,ssd,2,18758.462662723563,18628.180197639413,0.02115105089616711,130.26131403325377,18628.180197639413,-410.12477770158773,0.02115105089616711,25.638724676860004,130.26131403325377
beegfs,ssd,beegfs,tmpfs,ssd,2,18758.46423345562,18628.180197639413,0.022721782953132354,130.26131403325377,18628.180197639413,-410.12477770158773,0.022721782953132354,2.8223168343827103,130.26131403325377
